,Air Quality Index,Components,Time
275,{'aqi': 4},"{'co': 1054.76, 'no': 137.69, 'no2': 104.19, 'o3': 18.95, 'so2': 347.14, 'pm2_5': 70.67, 'pm10': 73.6, 'nh3': 2.09}",1673499600
276,{'aqi': 5},"{'co': 1188.28, 'no': 171.66, 'no2': 95.96, 'o3': 26.11, 'so2': 377.66, 'pm2_5': 77.73, 'pm10': 80.79, 'nh3': 2.18}",1673503200
277,{'aqi': 5},"{'co': 1335.14, 'no': 218.15, 'no2': 89.11, 'o3': 23.25, 'so2': 518.8, 'pm2_5': 80.02, 'pm10': 82.96, 'nh3': 2.18}",1673506800
278,{'aqi': 5},"{'co': 1548.77, 'no': 261.07, 'no2': 95.96, 'o3': 21.1, 'so2': 549.32, 'pm2_5': 103.89, 'pm10': 107.64, 'nh3': 2.34}",1673510400
279,{'aqi': 5},"{'co': 1562.12, 'no': 261.07, 'no2': 101.45, 'o3': 18.24, 'so2': 617.98, 'pm2_5': 114.58, 'pm10': 118.76, 'nh3': 2.25}",1673514000
280,{'aqi': 5},"{'co': 1562.12, 'no': 257.49, 'no2': 105.56, 'o3': 12.16, 'so2': 679.02, 'pm2_5': 120.16, 'pm10': 124.59, 'nh3': 2.31}",1673517600
281,{'aqi': 5},"{'co': 1575.47, 'no': 257.49, 'no2': 111.04, 'o3': 4.11, 'so2': 617.98, 'pm2_5': 118.37, 'pm10': 122.79, 'nh3': 2.34}",1673521200
282,{'aqi': 5},"{'co': 1508.71, 'no': 246.76, 'no2': 111.04, 'o3': 0.18, 'so2': 579.83, 'pm2_5': 106.19, 'pm10': 110.42, 'nh3': 2.2800000000000002}",1673524800
283,{'aqi': 5},"{'co': 1295.09, 'no': 207.42, 'no2': 102.82, 'o3': 0, 'so2': 488.28, 'pm2_5': 97.76, 'pm10': 102.02, 'nh3': 2.25}",1673528400
284,{'aqi': 5},"{'co': 1081.47, 'no': 169.87, 'no2': 94.59, 'o3': 0, 'so2': 431.06, 'pm2_5': 101.06, 'pm10': 106.12, 'nh3': 2.31}",1673532000
285,{'aqi': 5},"{'co': 907.9, 'no': 132.32, 'no2': 91.85, 'o3': 0, 'so2': 400.54, 'pm2_5': 97.79, 'pm10': 103.96, 'nh3': 2.12}",1673535600
286,{'aqi': 5},"{'co': 734.33, 'no': 91.2, 'no2': 90.48, 'o3': 0, 'so2': 339.51, 'pm2_5': 82.61, 'pm10': 88.99, 'nh3': 1.69}",1673539200
287,{'aqi': 4},"{'co': 647.54, 'no': 71.53, 'no2': 85.68, 'o3': 0, 'so2': 293.73, 'pm2_5': 70.15, 'pm10': 75.71, 'nh3': 1.47}",1673542800
288,{'aqi': 4},"{'co': 647.54, 'no': 71.53, 'no2': 82.25, 'o3': 0, 'so2': 274.66, 'pm2_5': 64.17, 'pm10': 68.83, 'nh3': 1.44}",1673546400
289,{'aqi': 4},"{'co': 634.19, 'no': 71.53, 'no2': 71.97, 'o3': 0, 'so2': 347.14, 'pm2_5': 31.61, 'pm10': 33.89, 'nh3': 1.11}",1673550000
290,{'aqi': 5},"{'co': 821.11, 'no': 106.39, 'no2': 81.57, 'o3': 0, 'so2': 442.5, 'pm2_5': 40.68, 'pm10': 43.31, 'nh3': 1.52}",1673553600
291,{'aqi': 5},"{'co': 1014.71, 'no': 139.47, 'no2': 91.85, 'o3': 0, 'so2': 526.43, 'pm2_5': 50.42, 'pm10': 53.41, 'nh3': 1.92}",1673557200
292,{'aqi': 5},"{'co': 1134.87, 'no': 157.36, 'no2': 98.71, 'o3': 0, 'so2': 534.06, 'pm2_5': 57.36, 'pm10': 60.69, 'nh3': 2.15}",1673560800
293,{'aqi': 5},"{'co': 1174.93, 'no': 164.51, 'no2': 102.82, 'o3': 0, 'so2': 503.54, 'pm2_5': 59.86, 'pm10': 63.52, 'nh3': 2.22}",1673564400
294,{'aqi': 5},"{'co': 988.01, 'no': 119.81, 'no2': 100.08, 'o3': 0, 'so2': 385.28, 'pm2_5': 48.77, 'pm10': 52.48, 'nh3': 1.76}",1673568000
295,{'aqi': 3},"{'co': 620.84, 'no': 58.11, 'no2': 78.83, 'o3': 0.02, 'so2': 223.16, 'pm2_5': 29.97, 'pm10': 32.88, 'nh3': 1.04}",1673571600
296,{'aqi': 3},"{'co': 473.98, 'no': 42.47, 'no2': 63.06, 'o3': 0.07, 'so2': 183.11, 'pm2_5': 24.56, 'pm10': 26.97, 'nh3': 0.88}",1673575200
297,{'aqi': 3},"{'co': 467.3, 'no': 47.39, 'no2': 58.95, 'o3': 0.2, 'so2': 209.81, 'pm2_5': 26.55, 'pm10': 28.96, 'nh3': 1}",1673578800
298,{'aqi': 3},"{'co': 500.68, 'no': 58.11, 'no2': 54.84, 'o3': 7.15, 'so2': 238.42, 'pm2_5': 29.68, 'pm10': 32.21, 'nh3': 1.12}",1673582400
299,{'aqi': 4},"{'co': 694.27, 'no': 102.82, 'no2': 57.58, 'o3': 15.38, 'so2': 343.32, 'pm2_5': 45.23, 'pm10': 48.43, 'nh3': 1.63}",1673586000
300,{'aqi': 5},"{'co': 1161.58, 'no': 191.33, 'no2': 75.4, 'o3': 18.6, 'so2': 564.58, 'pm2_5': 78.82, 'pm10': 83.56, 'nh3': 2.63}",1673589600
301,{'aqi': 5},"{'co': 1655.58, 'no': 271.8, 'no2': 100.08, 'o3': 20.38, 'so2': 747.68, 'pm2_5': 117.14, 'pm10': 124.31, 'nh3': 3.32}",1673593200
302,{'aqi': 5},"{'co': 1895.9, 'no': 314.71, 'no2': 116.53, 'o3': 20.38, 'so2': 839.23, 'pm2_5': 137.84, 'pm10': 146.53, 'nh3': 3.07}",1673596800
303,{'aqi': 5},"{'co': 2109.53, 'no': 350.48, 'no2': 134.35, 'o3': 16.99, 'so2': 930.79, 'pm2_5': 153.8, 'pm10': 163.29, 'nh3': 2.63}",1673600400
304,{'aqi': 5},"{'co': 2323.15, 'no': 382.66, 'no2': 153.54, 'o3': 10.82, 'so2': 1083.37, 'pm2_5': 171.17, 'pm10': 181.37, 'nh3': 2.47}",1673604000
305,{'aqi': 5},"{'co': 2349.85, 'no': 382.66, 'no2': 168.62, 'o3': 3.71, 'so2': 1144.41, 'pm2_5': 182.95, 'pm10': 194.18, 'nh3': 2.7199999999999998}",1673607600
306,{'aqi': 5},"{'co': 2056.12, 'no': 311.14, 'no2': 168.62, 'o3': 0.18, 'so2': 991.82, 'pm2_5': 168.71, 'pm10': 180.36, 'nh3': 2.6}",1673611200
307,{'aqi': 5},"{'co': 1735.69, 'no': 246.76, 'no2': 165.88, 'o3': 0, 'so2': 846.86, 'pm2_5': 154.29, 'pm10': 165.8, 'nh3': 2.37}",1673614800
308,{'aqi': 5},"{'co': 1895.9, 'no': 275.37, 'no2': 175.48, 'o3': 0, 'so2': 946.04, 'pm2_5': 176.08, 'pm10': 188.76, 'nh3': 3.04}",1673618400
309,{'aqi': 5},"{'co': 2243.04, 'no': 332.59, 'no2': 191.93, 'o3': 0, 'so2': 1052.86, 'pm2_5': 206.65, 'pm10': 222.13, 'nh3': 4.12}",1673622000
310,{'aqi': 5},"{'co': 2269.74, 'no': 325.44, 'no2': 183.7, 'o3': 0, 'so2': 717.16, 'pm2_5': 211.17, 'pm10': 228.01, 'nh3': 4.18}",1673625600
311,{'aqi': 5},"{'co': 2243.04, 'no': 318.29, 'no2': 180.96, 'o3': 0, 'so2': 518.8, 'pm2_5': 217.55, 'pm10': 234.42, 'nh3': 4.12}",1673629200
312,{'aqi': 5},"{'co': 2109.53, 'no': 296.83, 'no2': 178.22, 'o3': 0, 'so2': 427.25, 'pm2_5': 205.71, 'pm10': 221.84, 'nh3': 3.39}",1673632800
313,{'aqi': 5},"{'co': 1842.5, 'no': 246.76, 'no2': 174.11, 'o3': 0, 'so2': 389.1, 'pm2_5': 171.62, 'pm10': 185.87, 'nh3': 2.34}",1673636400
314,{'aqi': 5},"{'co': 1708.98, 'no': 227.09, 'no2': 172.73, 'o3': 0, 'so2': 377.66, 'pm2_5': 152.88, 'pm10': 166.02, 'nh3': 1.9500000000000002}",1673640000
315,{'aqi': 5},"{'co': 1789.09, 'no': 239.61, 'no2': 175.48, 'o3': 0, 'so2': 373.84, 'pm2_5': 152.47, 'pm10': 165.36, 'nh3': 2.03}",1673643600
316,{'aqi': 5},"{'co': 1895.9, 'no': 253.92, 'no2': 180.96, 'o3': 0, 'so2': 438.69, 'pm2_5': 150.06, 'pm10': 162.94, 'nh3': 2.37}",1673647200
317,{'aqi': 5},"{'co': 1922.61, 'no': 253.92, 'no2': 180.96, 'o3': 0, 'so2': 534.06, 'pm2_5': 136, 'pm10': 149.62, 'nh3': 2.5300000000000002}",1673650800
318,{'aqi': 5},"{'co': 1976.01, 'no': 264.64, 'no2': 189.19, 'o3': 0, 'so2': 694.27, 'pm2_5': 132.12, 'pm10': 146.59, 'nh3': 2.69}",1673654400
319,{'aqi': 5},"{'co': 1976.01, 'no': 250.34, 'no2': 202.89, 'o3': 0, 'so2': 1007.08, 'pm2_5': 111.44, 'pm10': 125.46, 'nh3': 2.79}",1673658000
320,{'aqi': 5},"{'co': 1735.69, 'no': 202.06, 'no2': 197.41, 'o3': 0, 'so2': 869.75, 'pm2_5': 98.09, 'pm10': 109.78, 'nh3': 2.2800000000000002}",1673661600
321,{'aqi': 5},"{'co': 1415.25, 'no': 150.2, 'no2': 172.73, 'o3': 0.16, 'so2': 679.02, 'pm2_5': 79.61, 'pm10': 88.5, 'nh3': 1.8}",1673665200
322,{'aqi': 5},"{'co': 1094.82, 'no': 111.76, 'no2': 134.35, 'o3': 8.85, 'so2': 488.28, 'pm2_5': 61.45, 'pm10': 67.91, 'nh3': 1.3900000000000001}",1673668800
323,{'aqi': 5},"{'co': 921.25, 'no': 101.03, 'no2': 100.08, 'o3': 25.75, 'so2': 385.28, 'pm2_5': 52.77, 'pm10': 57.94, 'nh3': 1.16}",1673672400
324,{'aqi': 5},"{'co': 881.2, 'no': 102.82, 'no2': 82.94, 'o3': 36.12, 'so2': 350.95, 'pm2_5': 51.67, 'pm10': 56.36, 'nh3': 1.01}",1673676000
325,{'aqi': 5},"{'co': 961.3, 'no': 121.59, 'no2': 84.31, 'o3': 36.84, 'so2': 389.1, 'pm2_5': 58.95, 'pm10': 63.87, 'nh3': 0.96}",1673679600
326,{'aqi': 5},"{'co': 1148.22, 'no': 157.36, 'no2': 95.96, 'o3': 32.54, 'so2': 473.02, 'pm2_5': 74.82, 'pm10': 80.22, 'nh3': 0.97}",1673683200
327,{'aqi': 5},"{'co': 1401.9, 'no': 200.27, 'no2': 112.41, 'o3': 25.39, 'so2': 579.83, 'pm2_5': 96, 'pm10': 101.92, 'nh3': 0.9500000000000001}",1673686800
328,{'aqi': 5},"{'co': 1762.39, 'no': 253.92, 'no2': 141.2, 'o3': 15.74, 'so2': 595.09, 'pm2_5': 136.2, 'pm10': 143.17, 'nh3': 1.22}",1673690400
329,{'aqi': 5},"{'co': 1869.2, 'no': 264.64, 'no2': 154.91, 'o3': 5.59, 'so2': 465.39, 'pm2_5': 158.65, 'pm10': 166.16, 'nh3': 1.6}",1673694000
330,{'aqi': 5},"{'co': 1548.77, 'no': 202.06, 'no2': 142.57, 'o3': 0.28, 'so2': 331.88, 'pm2_5': 136.12, 'pm10': 143.38, 'nh3': 1.54}",1673697600
331,{'aqi': 5},"{'co': 1054.76, 'no': 118.02, 'no2': 116.53, 'o3': 0, 'so2': 232.7, 'pm2_5': 98.11, 'pm10': 104.45, 'nh3': 1.19}",1673701200
332,{'aqi': 5},"{'co': 974.66, 'no': 109.97, 'no2': 109.67, 'o3': 0, 'so2': 204.09, 'pm2_5': 100.25, 'pm10': 106.32, 'nh3': 1.42}",1673704800
333,{'aqi': 5},"{'co': 1295.09, 'no': 160.93, 'no2': 126.12, 'o3': 0, 'so2': 263.21, 'pm2_5': 140.73, 'pm10': 148.12, 'nh3': 2.37}",1673708400
334,{'aqi': 5},"{'co': 1588.82, 'no': 200.27, 'no2': 143.95, 'o3': 0, 'so2': 316.62, 'pm2_5': 168, 'pm10': 176.97, 'nh3': 3.07}",1673712000
335,{'aqi': 5},"{'co': 1575.47, 'no': 198.48, 'no2': 141.2, 'o3': 0, 'so2': 282.29, 'pm2_5': 166.05, 'pm10': 174.73, 'nh3': 3.04}",1673715600
336,{'aqi': 5},"{'co': 1308.44, 'no': 150.2, 'no2': 127.49, 'o3': 0, 'so2': 207.9, 'pm2_5': 133.08, 'pm10': 140.15, 'nh3': 2.22}",1673719200
337,{'aqi': 5},"{'co': 934.6, 'no': 86.72, 'no2': 108.3, 'o3': 0, 'so2': 156.4, 'pm2_5': 85.28, 'pm10': 90.36, 'nh3': 1.22}",1673722800
338,{'aqi': 4},"{'co': 821.11, 'no': 70.63, 'no2': 102.82, 'o3': 0, 'so2': 154.5, 'pm2_5': 69.15, 'pm10': 73.32, 'nh3': 1.03}",1673726400
339,{'aqi': 5},"{'co': 934.6, 'no': 88.51, 'no2': 109.67, 'o3': 0, 'so2': 183.11, 'pm2_5': 81.29, 'pm10': 85.92, 'nh3': 1.47}",1673730000
340,{'aqi': 5},"{'co': 1121.52, 'no': 112.65, 'no2': 119.27, 'o3': 0, 'so2': 223.16, 'pm2_5': 102.75, 'pm10': 108.93, 'nh3': 2.25}",1673733600
341,{'aqi': 5},"{'co': 1161.58, 'no': 119.81, 'no2': 117.9, 'o3': 0, 'so2': 234.6, 'pm2_5': 103.84, 'pm10': 110.51, 'nh3': 2.47}",1673737200
342,{'aqi': 5},"{'co': 1161.58, 'no': 121.59, 'no2': 116.53, 'o3': 0, 'so2': 267.03, 'pm2_5': 97.18, 'pm10': 103.94, 'nh3': 2.37}",1673740800
343,{'aqi': 5},"{'co': 1348.5, 'no': 141.26, 'no2': 149.43, 'o3': 0, 'so2': 572.2, 'pm2_5': 87.71, 'pm10': 95.26, 'nh3': 2.37}",1673744400
344,{'aqi': 5},"{'co': 1134.87, 'no': 96.56, 'no2': 145.32, 'o3': 0, 'so2': 473.02, 'pm2_5': 70.52, 'pm10': 76.23, 'nh3': 1.77}",1673748000
345,{'aqi': 4},"{'co': 827.79, 'no': 55.88, 'no2': 126.12, 'o3': 0.35000000000000003, 'so2': 331.88, 'pm2_5': 48.2, 'pm10': 51.89, 'nh3': 1.16}",1673751600
346,{'aqi': 3},"{'co': 594.14, 'no': 40.23, 'no2': 90.48, 'o3': 16.09, 'so2': 225.07, 'pm2_5': 32.62, 'pm10': 35.07, 'nh3': 0.77}",1673755200
347,{'aqi': 3},"{'co': 614.17, 'no': 58.11, 'no2': 70.6, 'o3': 32.19, 'so2': 244.14, 'pm2_5': 34.42, 'pm10': 36.72, 'nh3': 0.85}",1673758800
348,{'aqi': 5},"{'co': 867.84, 'no': 110.86, 'no2': 74.71, 'o3': 30.76, 'so2': 381.47, 'pm2_5': 53.28, 'pm10': 56.17, 'nh3': 1.27}",1673762400
349,{'aqi': 5},"{'co': 1201.63, 'no': 177.03, 'no2': 87.05, 'o3': 26.11, 'so2': 556.95, 'pm2_5': 81.22, 'pm10': 85.75, 'nh3': 1.58}",1673766000
350,{'aqi': 5},"{'co': 1361.85, 'no': 205.64, 'no2': 95.96, 'o3': 23.96, 'so2': 625.61, 'pm2_5': 96.74, 'pm10': 102.23, 'nh3': 1.3}",1673769600
351,{'aqi': 5},"{'co': 1335.14, 'no': 196.7, 'no2': 98.71, 'o3': 21.46, 'so2': 587.46, 'pm2_5': 96.79, 'pm10': 102.12, 'nh3': 0.74}",1673773200
352,{'aqi': 5},"{'co': 1201.63, 'no': 166.3, 'no2': 102.82, 'o3': 16.81, 'so2': 549.32, 'pm2_5': 80.56, 'pm10': 85.28, 'nh3': 0.18}",1673776800
353,{'aqi': 5},"{'co': 1214.98, 'no': 162.72, 'no2': 112.41, 'o3': 6.62, 'so2': 556.95, 'pm2_5': 80.06, 'pm10': 84.53, 'nh3': 0.34}",1673780400
354,{'aqi': 5},"{'co': 1321.79, 'no': 184.18, 'no2': 123.38, 'o3': 0.33, 'so2': 595.09, 'pm2_5': 87.13, 'pm10': 91.87, 'nh3': 0.84}",1673784000
355,{'aqi': 5},"{'co': 1308.44, 'no': 177.03, 'no2': 123.38, 'o3': 0, 'so2': 469.21, 'pm2_5': 97.32, 'pm10': 102.08, 'nh3': 1.44}",1673787600
356,{'aqi': 5},"{'co': 1214.98, 'no': 162.72, 'no2': 117.9, 'o3': 0, 'so2': 328.06, 'pm2_5': 108.17, 'pm10': 112.96, 'nh3': 1.8399999999999999}",1673791200
357,{'aqi': 5},"{'co': 1134.87, 'no': 148.42, 'no2': 116.53, 'o3': 0, 'so2': 259.4, 'pm2_5': 113.23, 'pm10': 118.32, 'nh3': 1.87}",1673794800
358,{'aqi': 5},"{'co': 961.3, 'no': 111.76, 'no2': 112.41, 'o3': 0, 'so2': 209.81, 'pm2_5': 100.47, 'pm10': 105.62, 'nh3': 1.52}",1673798400
359,{'aqi': 5},"{'co': 867.84, 'no': 94.77, 'no2': 109.67, 'o3': 0, 'so2': 190.73, 'pm2_5': 91.17, 'pm10': 95.89, 'nh3': 1.3599999999999999}",1673802000
360,{'aqi': 5},"{'co': 921.25, 'no': 101.03, 'no2': 112.41, 'o3': 0, 'so2': 204.09, 'pm2_5': 93.01, 'pm10': 97.45, 'nh3': 1.47}",1673805600
361,{'aqi': 5},"{'co': 1108.17, 'no': 123.38, 'no2': 126.12, 'o3': 0, 'so2': 293.73, 'pm2_5': 102.48, 'pm10': 107.47, 'nh3': 1.82}",1673809200
362,{'aqi': 5},"{'co': 1081.47, 'no': 119.81, 'no2': 122.01, 'o3': 0, 'so2': 274.66, 'pm2_5': 94.76, 'pm10': 99.32, 'nh3': 1.73}",1673812800
363,{'aqi': 4},"{'co': 881.2, 'no': 90.3, 'no2': 105.56, 'o3': 0, 'so2': 213.62, 'pm2_5': 71.23, 'pm10': 74.78, 'nh3': 1.3}",1673816400
364,{'aqi': 4},"{'co': 700.95, 'no': 67.06, 'no2': 90.48, 'o3': 0, 'so2': 171.66, 'pm2_5': 53.31, 'pm10': 56.17, 'nh3': 1.01}",1673820000
365,{'aqi': 3},"{'co': 627.52, 'no': 59.9, 'no2': 82.94, 'o3': 0, 'so2': 154.5, 'pm2_5': 46.89, 'pm10': 49.6, 'nh3': 0.9500000000000001}",1673823600
366,{'aqi': 3},"{'co': 594.14, 'no': 57.22, 'no2': 78.83, 'o3': 0, 'so2': 148.77, 'pm2_5': 45.56, 'pm10': 48.31, 'nh3': 1}",1673827200
367,{'aqi': 4},"{'co': 640.87, 'no': 70.63, 'no2': 78.14, 'o3': 0, 'so2': 171.66, 'pm2_5': 60.12, 'pm10': 63.42, 'nh3': 1.4100000000000001}",1673830800
368,{'aqi': 5},"{'co': 881.2, 'no': 112.65, 'no2': 87.74, 'o3': 0, 'so2': 242.23, 'pm2_5': 95.43, 'pm10': 99.93, 'nh3': 2.34}",1673834400
369,{'aqi': 5},"{'co': 1228.33, 'no': 162.72, 'no2': 106.93, 'o3': 0.09, 'so2': 331.88, 'pm2_5': 137.4, 'pm10': 143.65, 'nh3': 3.64}",1673838000
370,{'aqi': 5},"{'co': 1348.5, 'no': 177.03, 'no2': 111.04, 'o3': 3.98, 'so2': 385.28, 'pm2_5': 145.26, 'pm10': 152.47, 'nh3': 4.5}",1673841600
371,{'aqi': 5},"{'co': 1375.2, 'no': 194.91, 'no2': 98.71, 'o3': 11.35, 'so2': 415.8, 'pm2_5': 146.1, 'pm10': 153.52, 'nh3': 4.94}",1673845200
372,{'aqi': 5},"{'co': 1321.79, 'no': 196.7, 'no2': 85, 'o3': 16.81, 'so2': 419.62, 'pm2_5': 138.8, 'pm10': 145.83, 'nh3': 4.5}",1673848800
373,{'aqi': 5},"{'co': 1281.74, 'no': 191.33, 'no2': 82.94, 'o3': 20.74, 'so2': 595.09, 'pm2_5': 102.62, 'pm10': 109.08, 'nh3': 3.42}",1673852400
374,{'aqi': 5},"{'co': 1174.93, 'no': 173.45, 'no2': 78.14, 'o3': 22.35, 'so2': 556.95, 'pm2_5': 93.32, 'pm10': 99.18, 'nh3': 2.15}",1673856000
375,{'aqi': 5},"{'co': 974.66, 'no': 139.47, 'no2': 69.92, 'o3': 21.46, 'so2': 453.95, 'pm2_5': 77.63, 'pm10': 82.71, 'nh3': 1.3900000000000001}",1673859600
376,{'aqi': 5},"{'co': 881.2, 'no': 119.81, 'no2': 68.55, 'o3': 15.91, 'so2': 350.95, 'pm2_5': 78.51, 'pm10': 83.63, 'nh3': 1.44}",1673863200
377,{'aqi': 5},"{'co': 961.3, 'no': 126.96, 'no2': 78.83, 'o3': 6.26, 'so2': 312.81, 'pm2_5': 95.85, 'pm10': 101.71, 'nh3': 2.12}",1673866800
378,{'aqi': 5},"{'co': 1148.22, 'no': 150.2, 'no2': 94.59, 'o3': 0.35000000000000003, 'so2': 328.06, 'pm2_5': 121.54, 'pm10': 128.32, 'nh3': 3.2}",1673870400
379,{'aqi': 5},"{'co': 1188.28, 'no': 157.36, 'no2': 100.08, 'o3': 0, 'so2': 316.62, 'pm2_5': 137.42, 'pm10': 144.8, 'nh3': 4.18}",1673874000
380,{'aqi': 5},"{'co': 1001.36, 'no': 126.96, 'no2': 87.74, 'o3': 0, 'so2': 247.96, 'pm2_5': 124.95, 'pm10': 131.75, 'nh3': 3.86}",1673877600
381,{'aqi': 5},"{'co': 674.25, 'no': 71.53, 'no2': 71.97, 'o3': 0.01, 'so2': 158.31, 'pm2_5': 84.88, 'pm10': 90.18, 'nh3': 2.37}",1673881200
382,{'aqi': 3},"{'co': 370.5, 'no': 15.65, 'no2': 58.95, 'o3': 1.81, 'so2': 91.55, 'pm2_5': 38.72, 'pm10': 42.07, 'nh3': 1.08}",1673884800
383,{'aqi': 3},"{'co': 373.84, 'no': 11.29, 'no2': 66.49, 'o3': 2.03, 'so2': 105.86, 'pm2_5': 36.37, 'pm10': 39.24, 'nh3': 1.03}",1673888400
384,{'aqi': 4},"{'co': 567.44, 'no': 34.87, 'no2': 85, 'o3': 0.05, 'so2': 175.48, 'pm2_5': 59.41, 'pm10': 63.35, 'nh3': 2.03}",1673892000
385,{'aqi': 5},"{'co': 794.41, 'no': 59.9, 'no2': 105.56, 'o3': 0, 'so2': 255.58, 'pm2_5': 80.51, 'pm10': 86.04, 'nh3': 3.58}",1673895600
386,{'aqi': 5},"{'co': 847.82, 'no': 70.63, 'no2': 105.56, 'o3': 0, 'so2': 301.36, 'pm2_5': 76.12, 'pm10': 81.92, 'nh3': 4.5}",1673899200
387,{'aqi': 4},"{'co': 881.2, 'no': 82.25, 'no2': 101.45, 'o3': 0, 'so2': 347.14, 'pm2_5': 70.05, 'pm10': 75.73, 'nh3': 5}",1673902800
388,{'aqi': 4},"{'co': 821.11, 'no': 77.78, 'no2': 91.85, 'o3': 0, 'so2': 312.81, 'pm2_5': 61.47, 'pm10': 66.39, 'nh3': 4.5}",1673906400
389,{'aqi': 3},"{'co': 607.49, 'no': 45.15, 'no2': 73.34, 'o3': 0.05, 'so2': 192.64, 'pm2_5': 42.64, 'pm10': 46.23, 'nh3': 3.13}",1673910000
390,{'aqi': 3},"{'co': 377.18, 'no': 13.3, 'no2': 54.15, 'o3': 2.2800000000000002, 'so2': 101.09, 'pm2_5': 22.81, 'pm10': 25.25, 'nh3': 1.76}",1673913600
391,{'aqi': 2},"{'co': 320.43, 'no': 6.31, 'no2': 47.98, 'o3': 5.41, 'so2': 79.15, 'pm2_5': 22.12, 'pm10': 24.25, 'nh3': 1.16}",1673917200
392,{'aqi': 3},"{'co': 417.23, 'no': 24.14, 'no2': 54.84, 'o3': 0.61, 'so2': 116.35, 'pm2_5': 40.36, 'pm10': 43.05, 'nh3': 1.47}",1673920800
393,{'aqi': 5},"{'co': 660.9, 'no': 73.31, 'no2': 65.8, 'o3': 0.12, 'so2': 204.09, 'pm2_5': 78.31, 'pm10': 82.28, 'nh3': 2.47}",1673924400
394,{'aqi': 5},"{'co': 934.6, 'no': 130.53, 'no2': 76.77, 'o3': 4.07, 'so2': 289.92, 'pm2_5': 119.8, 'pm10': 125.15, 'nh3': 3.42}",1673928000
395,{'aqi': 5},"{'co': 907.9, 'no': 135.9, 'no2': 67.17, 'o3': 11.98, 'so2': 270.84, 'pm2_5': 115.51, 'pm10': 120.66, 'nh3': 3.07}",1673931600
396,{'aqi': 5},"{'co': 667.57, 'no': 94.77, 'no2': 50.04, 'o3': 22.17, 'so2': 204.09, 'pm2_5': 79.66, 'pm10': 83.8, 'nh3': 2.01}",1673935200
397,{'aqi': 3},"{'co': 467.3, 'no': 59.01, 'no2': 40.78, 'o3': 34.69, 'so2': 232.7, 'pm2_5': 31.23, 'pm10': 34.21, 'nh3': 1.3599999999999999}",1673938800
398,{'aqi': 4},"{'co': 514.03, 'no': 66.16, 'no2': 46.61, 'o3': 36.12, 'so2': 267.03, 'pm2_5': 33.1, 'pm10': 36.06, 'nh3': 1.35}",1673942400
399,{'aqi': 5},"{'co': 814.44, 'no': 116.23, 'no2': 69.92, 'o3': 26.11, 'so2': 438.69, 'pm2_5': 55.92, 'pm10': 59.68, 'nh3': 1.74}",1673946000
400,{'aqi': 5},"{'co': 1308.44, 'no': 193.12, 'no2': 106.93, 'o3': 14.66, 'so2': 587.46, 'pm2_5': 111.93, 'pm10': 117.89, 'nh3': 2.37}",1673949600
401,{'aqi': 5},"{'co': 1468.66, 'no': 212.79, 'no2': 122.01, 'o3': 5.01, 'so2': 503.54, 'pm2_5': 141.47, 'pm10': 148.4, 'nh3': 2.75}",1673953200
402,{'aqi': 5},"{'co': 1228.33, 'no': 171.66, 'no2': 106.93, 'o3': 0.30000000000000004, 'so2': 354.77, 'pm2_5': 123.13, 'pm10': 129.58, 'nh3': 2.69}",1673956800
403,{'aqi': 5},"{'co': 894.55, 'no': 116.23, 'no2': 86.37, 'o3': 0, 'so2': 251.77, 'pm2_5': 95.73, 'pm10': 101.52, 'nh3': 2.34}",1673960400
404,{'aqi': 5},"{'co': 881.2, 'no': 119.81, 'no2': 85, 'o3': 0, 'so2': 263.21, 'pm2_5': 105.7, 'pm10': 111.94, 'nh3': 2.6}",1673964000
405,{'aqi': 5},"{'co': 1174.93, 'no': 169.87, 'no2': 104.19, 'o3': 0, 'so2': 366.21, 'pm2_5': 149.92, 'pm10': 158.43, 'nh3': 3.61}",1673967600
406,{'aqi': 5},"{'co': 1415.25, 'no': 202.06, 'no2': 123.38, 'o3': 0, 'so2': 419.62, 'pm2_5': 178.98, 'pm10': 190.45, 'nh3': 4.24}",1673971200
407,{'aqi': 5},"{'co': 1335.14, 'no': 178.81, 'no2': 124.75, 'o3': 0, 'so2': 377.66, 'pm2_5': 158.92, 'pm10': 170.29, 'nh3': 3.74}",1673974800
408,{'aqi': 5},"{'co': 1054.76, 'no': 123.38, 'no2': 112.41, 'o3': 0, 'so2': 308.99, 'pm2_5': 107.83, 'pm10': 116.53, 'nh3': 2.63}",1673978400
409,{'aqi': 4},"{'co': 727.65, 'no': 67.06, 'no2': 94.59, 'o3': 0, 'so2': 234.6, 'pm2_5': 58.81, 'pm10': 64.21, 'nh3': 1.55}",1673982000
410,{'aqi': 3},"{'co': 594.14, 'no': 47.39, 'no2': 82.94, 'o3': 0.01, 'so2': 188.83, 'pm2_5': 41.75, 'pm10': 45.49, 'nh3': 1.19}",1673985600
411,{'aqi': 3},"{'co': 640.87, 'no': 51.41, 'no2': 85, 'o3': 0.01, 'so2': 200.27, 'pm2_5': 45.1, 'pm10': 49.08, 'nh3': 1.3599999999999999}",1673989200
412,{'aqi': 4},"{'co': 767.71, 'no': 68.84, 'no2': 91.85, 'o3': 0, 'so2': 221.25, 'pm2_5': 59.03, 'pm10': 64.12, 'nh3': 1.77}",1673992800
