,Date,Air Quality Index,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3
2087,2021-02-24 23:00:00,2,303.75,0.11,39.07,45.42,74.39,12.39,14.2,1.36
2088,2021-02-25 00:00:00,2,313.76,0.09,40.44,46.49,78.2,11.7,13.54,1.58
2089,2021-02-25 01:00:00,2,327.11,0.13,44.55,41.49,87.74,11.75,13.66,1.77
2090,2021-02-25 02:00:00,2,370.5,0.52,58.95,27.54,118.26,13.35,15.3,1.9
2091,2021-02-25 03:00:00,2,467.3,5.53,81.57,6.26,181.2,16.35,18.24,1.85
2092,2021-02-25 04:00:00,3,554.09,20.34,85.0,0.27,217.44,19.87,21.59,1.77
2093,2021-02-25 05:00:00,3,534.06,26.38,74.03,0.19,188.83,21.57,23.33,2.09
2094,2021-02-25 06:00:00,2,420.57,13.19,61.01,2.66,122.07,18.91,20.82,2.25
2095,2021-02-25 07:00:00,3,377.18,8.72,54.84,4.96,110.63,24.66,26.79,2.31
2096,2021-02-25 08:00:00,5,554.09,46.49,61.01,0.08,225.07,52.7,55.78,3.36
2097,2021-02-25 09:00:00,5,1041.41,123.38,101.45,0.18,503.54,105.08,109.72,5.38
2098,2021-02-25 10:00:00,5,1482.01,184.18,139.83,0.46,724.79,140.71,146.46,6.52
2099,2021-02-25 11:00:00,5,1495.36,185.97,134.35,1.16,724.79,128.05,133.53,5.76
2100,2021-02-25 12:00:00,5,1268.39,153.78,105.56,3.49,587.46,89.26,93.56,4.12
2101,2021-02-25 13:00:00,5,1148.22,146.63,83.63,5.81,541.69,56.22,59.88,2.85
2102,2021-02-25 14:00:00,5,1348.5,191.33,91.85,6.17,686.65,58.73,62.56,3.01
2103,2021-02-25 15:00:00,5,1108.17,135.9,95.96,13.41,526.43,48.09,51.4,2.03
2104,2021-02-25 16:00:00,4,700.95,56.77,78.14,28.25,255.59,29.31,31.53,0.94
2105,2021-02-25 17:00:00,3,560.76,35.32,70.6,26.82,185.01,24.57,26.47,0.9
2106,2021-02-25 18:00:00,4,567.44,32.63,79.51,10.82,205.99,26.53,28.64,1.17
2107,2021-02-25 19:00:00,4,667.57,45.15,91.85,0.46,274.66,32.51,34.83,1.47
2108,2021-02-25 20:00:00,4,720.98,55.88,89.11,0.0,316.62,32.91,35.23,1.52
2109,2021-02-25 21:00:00,4,714.3,54.54,81.57,0.0,324.25,28.43,30.96,1.39
2110,2021-02-25 22:00:00,4,680.92,58.12,67.86,0.0,278.47,35.16,38.38,1.63
2111,2021-02-25 23:00:00,4,660.9,67.95,57.58,0.0,274.66,45.15,49.02,2.15
2112,2021-02-26 00:00:00,4,634.19,67.95,55.52,0.0,278.47,42.92,46.49,2.44
2113,2021-02-26 01:00:00,4,567.44,57.22,56.89,0.01,259.4,36.0,39.11,2.47
2114,2021-02-26 02:00:00,4,460.63,35.32,55.52,0.14,200.27,25.11,27.7,2.06
2115,2021-02-26 03:00:00,2,363.83,15.2,51.41,1.59,137.33,15.54,17.6,1.52
2116,2021-02-26 04:00:00,2,353.81,12.07,52.09,1.81,125.89,11.24,12.86,1.09
2117,2021-02-26 05:00:00,2,340.46,9.72,49.35,3.04,113.49,12.04,13.56,1.22
2118,2021-02-26 06:00:00,2,337.12,6.26,49.35,6.53,111.58,13.55,15.08,1.39
2119,2021-02-26 07:00:00,3,377.18,8.05,56.89,5.99,129.7,23.68,25.57,1.73
2120,2021-02-26 08:00:00,4,487.33,26.82,64.43,0.72,181.2,40.71,43.18,2.28
2121,2021-02-26 09:00:00,5,640.87,64.37,63.06,2.79,255.59,61.25,64.28,2.95
2122,2021-02-26 10:00:00,5,747.68,94.77,56.89,10.64,267.03,74.53,77.83,3.14
2123,2021-02-26 11:00:00,5,787.74,108.18,52.78,22.35,247.96,76.72,80.07,2.82
2124,2021-02-26 12:00:00,5,801.09,109.08,51.41,35.05,247.96,75.03,79.06,2.19
2125,2021-02-26 13:00:00,4,700.95,90.3,48.67,49.35,370.03,35.94,40.63,0.58
2126,2021-02-26 14:00:00,4,660.9,83.15,50.04,55.79,358.58,35.09,39.25,0.14
2127,2021-02-26 15:00:00,4,567.44,65.27,48.67,62.94,301.36,30.34,33.49,0.0
2128,2021-02-26 16:00:00,4,607.49,69.74,58.95,53.64,267.03,41.75,44.79,0.43
2129,2021-02-26 17:00:00,5,727.65,85.83,75.4,31.83,251.77,61.74,65.36,1.17
2130,2021-02-26 18:00:00,5,787.74,92.09,89.11,10.19,251.77,75.91,80.22,1.85
2131,2021-02-26 19:00:00,5,801.09,100.14,90.48,0.39,263.21,84.42,89.21,2.28
2132,2021-02-26 20:00:00,5,787.74,108.18,82.94,0.0,255.59,85.15,89.94,2.38
2133,2021-02-26 21:00:00,5,747.68,102.82,78.14,0.0,270.84,77.74,82.3,2.25
2134,2021-02-26 22:00:00,5,614.17,71.53,74.71,0.0,244.14,56.75,60.84,1.82
2135,2021-02-26 23:00:00,4,467.3,38.89,65.8,0.1,139.24,45.37,49.56,1.69
2136,2021-02-27 00:00:00,4,383.85,17.66,60.32,1.16,102.04,31.65,35.64,1.55
2137,2021-02-27 01:00:00,3,327.11,3.74,53.47,9.74,78.2,20.37,23.91,1.44
2138,2021-02-27 02:00:00,2,320.44,0.89,50.72,20.92,67.71,16.46,19.41,1.41
2139,2021-02-27 03:00:00,2,353.81,1.48,61.69,15.74,89.65,17.16,19.61,1.46
2140,2021-02-27 04:00:00,3,567.44,33.98,93.22,0.11,247.96,24.81,27.13,1.62
2141,2021-02-27 05:00:00,4,794.41,74.21,109.67,0.0,312.81,41.19,44.05,2.28
2142,2021-02-27 06:00:00,5,1014.71,113.55,123.38,0.0,366.21,58.31,62.05,2.95
2143,2021-02-27 07:00:00,5,1228.33,151.99,135.72,0.0,431.06,75.71,80.38,3.58
2144,2021-02-27 08:00:00,5,1401.9,182.39,146.69,0.04,511.17,81.92,87.02,3.99
2145,2021-02-27 09:00:00,5,1535.42,205.64,153.54,2.86,656.13,74.36,79.48,4.12
2146,2021-02-27 10:00:00,5,1415.25,189.54,137.09,15.02,709.53,55.74,60.42,3.61
2147,2021-02-27 11:00:00,5,1214.98,162.72,112.41,31.11,633.24,43.61,47.61,2.72
2148,2021-02-27 12:00:00,5,1094.82,148.42,98.71,42.56,602.72,39.18,42.8,1.76
2149,2021-02-27 13:00:00,4,801.09,87.62,69.92,59.37,396.73,30.06,33.42,0.63
2150,2021-02-27 14:00:00,3,620.84,54.54,52.78,71.53,270.84,24.91,28.06,0.14
2151,2021-02-27 15:00:00,3,480.65,36.21,45.24,77.96,204.09,18.95,21.67,0.06
2152,2021-02-27 16:00:00,3,473.98,35.32,56.89,69.38,226.97,19.9,22.73,0.12
2153,2021-02-27 17:00:00,3,507.36,33.98,76.08,47.92,263.21,22.25,25.4,0.31
2154,2021-02-27 18:00:00,3,473.98,20.79,90.48,25.03,247.96,20.32,23.68,0.59
2155,2021-02-27 19:00:00,3,447.27,11.85,98.71,4.11,236.51,17.7,20.8,0.79
2156,2021-02-27 20:00:00,3,440.6,14.75,91.85,0.62,236.51,15.61,18.4,0.9
2157,2021-02-27 21:00:00,3,417.23,10.39,87.74,1.54,223.16,13.17,15.8,0.96
2158,2021-02-27 22:00:00,2,377.18,9.28,75.4,2.12,158.31,17.31,20.35,1.43
2159,2021-02-27 23:00:00,3,340.46,10.17,61.01,1.79,105.86,20.31,23.74,1.88
2160,2021-02-28 00:00:00,2,300.41,5.92,51.41,4.02,77.25,15.7,18.92,1.92
2161,2021-02-28 01:00:00,2,270.37,1.62,43.87,14.66,61.04,11.59,14.61,1.82
2162,2021-02-28 02:00:00,1,260.35,0.22,36.67,35.05,53.41,9.35,11.98,1.65
2163,2021-02-28 03:00:00,1,260.35,0.04,32.22,54.36,51.5,7.95,10.1,1.41
2164,2021-02-28 04:00:00,2,300.41,0.25,48.67,35.76,107.77,5.76,7.18,0.67
2165,2021-02-28 05:00:00,2,320.44,0.5,56.21,27.54,122.07,6.47,7.83,0.71
2166,2021-02-28 06:00:00,2,327.11,0.8,59.63,22.89,129.7,6.98,8.32,0.74
2167,2021-02-28 07:00:00,2,337.12,1.36,63.06,18.42,135.42,8.28,9.58,0.79
2168,2021-02-28 08:00:00,2,367.17,5.14,69.92,7.87,162.13,10.46,11.8,0.9
2169,2021-02-28 09:00:00,3,420.57,25.03,60.32,16.81,204.09,13.23,14.71,1.05
2170,2021-02-28 10:00:00,3,413.9,32.63,42.16,37.19,204.09,11.12,12.43,0.86
2171,2021-02-28 11:00:00,3,420.57,37.1,36.67,49.35,209.81,11.07,12.22,0.68
2172,2021-02-28 12:00:00,3,460.63,45.6,39.07,55.08,240.33,14.07,15.24,0.56
2173,2021-02-28 13:00:00,3,480.65,51.86,43.18,59.37,270.84,17.54,18.84,0.33
2174,2021-02-28 14:00:00,3,480.65,53.64,45.24,60.08,278.47,19.27,20.64,0.14
2175,2021-02-28 15:00:00,3,440.6,46.49,43.53,60.08,251.77,17.52,18.81,0.11
2176,2021-02-28 16:00:00,3,433.92,43.81,47.3,55.79,244.14,17.16,18.37,0.18
2177,2021-02-28 17:00:00,3,427.25,38.89,53.47,46.49,226.97,16.13,17.36,0.29
2178,2021-02-28 18:00:00,2,373.84,22.8,60.32,32.19,183.11,12.64,13.83,0.42
2179,2021-02-28 19:00:00,2,367.17,11.18,73.34,6.17,148.77,18.47,20.04,1.03
2180,2021-02-28 20:00:00,4,390.53,20.34,67.86,0.31,162.13,30.38,32.74,1.93
2181,2021-02-28 21:00:00,4,397.21,27.05,61.69,0.11,173.57,37.31,40.33,2.53
2182,2021-02-28 22:00:00,4,343.8,19.45,55.52,0.49,146.87,32.99,36.04,2.63
2183,2021-02-28 23:00:00,4,310.42,12.41,51.41,1.16,123.98,26.65,29.34,2.53
2184,2021-03-01 00:00:00,2,293.73,8.16,49.35,2.08,114.44,19.73,21.98,2.44
2185,2021-03-01 01:00:00,2,293.73,7.26,48.67,2.82,107.77,16.17,18.16,2.25
2186,2021-03-01 02:00:00,2,287.06,5.53,47.98,4.2,99.18,13.83,15.65,2.09
2187,2021-03-01 03:00:00,2,280.38,3.74,47.3,6.71,93.46,12.31,13.97,1.95
2188,2021-03-01 04:00:00,2,300.41,4.97,52.09,4.87,100.14,13.17,14.84,1.92
2189,2021-03-01 05:00:00,2,330.45,9.16,55.52,1.92,111.58,14.4,16.14,1.9
2190,2021-03-01 06:00:00,2,367.17,14.31,58.26,0.78,102.04,15.92,17.84,1.57
2191,2021-03-01 07:00:00,4,781.06,77.78,105.56,0.0,385.28,25.76,29.31,1.76
2192,2021-03-01 08:00:00,4,881.2,93.88,112.41,0.11,377.66,31.55,35.76,1.87
2193,2021-03-01 09:00:00,4,934.6,108.18,109.67,7.6,377.66,35.59,40.56,1.93
2194,2021-03-01 10:00:00,4,894.55,110.87,91.85,19.49,350.95,33.99,39.23,1.73
2195,2021-03-01 11:00:00,4,907.9,123.38,82.94,26.46,370.03,35.44,40.91,1.5
2196,2021-03-01 12:00:00,4,1054.76,151.99,87.74,28.25,442.51,43.13,49.19,1.31
2197,2021-03-01 13:00:00,4,787.74,98.35,71.97,39.34,324.25,30.67,36.25,0.59
2198,2021-03-01 14:00:00,4,694.28,79.57,65.8,43.99,286.1,26.74,32.08,0.38
2199,2021-03-01 15:00:00,4,674.25,76.0,67.17,41.13,282.29,26.04,31.11,0.35
2200,2021-03-01 16:00:00,4,741.01,84.04,75.4,33.26,320.44,28.76,33.87,0.4
2201,2021-03-01 17:00:00,4,747.68,78.68,80.88,25.39,316.62,27.95,33.03,0.49
2202,2021-03-01 18:00:00,3,640.87,54.09,82.25,14.84,255.59,22.43,27.14,0.64
2203,2021-03-01 19:00:00,3,494.0,32.63,77.46,1.72,117.3,21.99,26.2,0.97
2204,2021-03-01 20:00:00,4,407.22,30.85,62.38,0.04,71.53,26.27,30.61,1.33
2205,2021-03-01 21:00:00,4,370.5,30.4,55.52,0.05,90.6,28.92,33.69,2.01
2206,2021-03-01 22:00:00,4,323.77,20.34,52.09,0.35,103.95,25.88,30.83,2.72
2207,2021-03-01 23:00:00,3,300.41,12.41,50.72,1.04,100.14,21.72,26.39,2.88
2208,2021-03-02 00:00:00,2,290.39,7.6,49.35,2.21,96.32,16.43,20.62,2.85
2209,2021-03-02 01:00:00,2,280.38,3.97,47.98,5.45,89.65,12.89,16.59,2.85
2210,2021-03-02 02:00:00,2,267.03,1.52,44.55,11.98,78.2,10.83,14.01,2.79
2211,2021-03-02 03:00:00,2,260.35,0.63,41.13,19.85,70.57,9.8,12.5,2.63
2212,2021-03-02 04:00:00,2,277.04,0.7,45.24,19.13,61.99,10.48,12.91,2.31
2213,2021-03-02 05:00:00,2,290.39,0.98,47.98,16.27,59.13,10.95,13.23,2.22
2214,2021-03-02 06:00:00,2,293.73,1.22,48.67,15.02,58.17,11.68,13.91,2.25
2215,2021-03-02 07:00:00,2,327.11,4.75,55.52,6.53,65.8,18.26,20.75,2.28
2216,2021-03-02 08:00:00,4,393.87,17.43,58.26,0.91,71.53,27.79,30.82,2.25
2217,2021-03-02 09:00:00,4,460.63,36.21,51.41,8.4,70.57,36.34,39.87,1.98
2218,2021-03-02 10:00:00,4,447.27,41.57,42.5,22.53,61.99,36.13,39.75,1.62
2219,2021-03-02 11:00:00,4,460.63,48.73,40.1,29.68,68.67,37.35,40.71,1.39
2220,2021-03-02 12:00:00,4,567.44,69.74,45.24,29.33,101.09,47.06,50.34,1.24
2221,2021-03-02 13:00:00,3,480.65,47.83,47.98,50.78,247.96,16.15,18.14,0.4
2222,2021-03-02 14:00:00,3,460.63,38.0,45.93,58.65,207.9,15.99,17.95,0.23
2223,2021-03-02 15:00:00,3,500.68,38.0,50.04,57.94,213.62,18.92,21.28,0.16
2224,2021-03-02 16:00:00,3,500.68,33.53,56.21,54.36,211.72,19.82,22.83,0.13
2225,2021-03-02 17:00:00,2,423.91,18.55,56.21,52.21,165.94,16.12,19.52,0.12
2226,2021-03-02 18:00:00,2,350.48,4.69,52.78,52.21,119.21,13.0,16.66,0.19
2227,2021-03-02 19:00:00,2,423.91,3.02,81.57,17.52,139.24,16.54,20.5,0.59
2228,2021-03-02 20:00:00,3,534.06,22.58,90.48,0.1,162.13,22.21,26.94,1.09
2229,2021-03-02 21:00:00,3,527.38,29.95,81.57,0.04,144.96,22.42,27.94,1.41
2230,2021-03-02 22:00:00,3,447.27,25.48,68.55,0.08,106.81,23.25,29.46,1.55
2231,2021-03-02 23:00:00,4,447.27,29.06,62.38,0.04,97.28,28.13,34.67,1.58
2232,2021-03-03 00:00:00,4,487.33,37.55,63.75,0.01,103.95,31.44,38.03,1.52
2233,2021-03-03 01:00:00,4,534.06,43.36,67.86,0.0,111.58,33.39,39.91,1.46
2234,2021-03-03 02:00:00,4,547.41,44.7,70.6,0.0,131.61,33.3,39.62,1.31
2235,2021-03-03 03:00:00,4,587.46,49.17,78.14,0.0,196.46,33.94,40.15,0.93
2236,2021-03-03 04:00:00,4,741.01,64.37,104.19,0.0,362.4,39.32,45.55,0.07
2237,2021-03-03 05:00:00,4,787.74,70.63,108.3,0.0,389.1,41.18,47.15,0.14
2238,2021-03-03 06:00:00,4,867.84,67.06,111.04,0.0,453.95,42.96,48.96,0.33
2239,2021-03-03 07:00:00,4,834.47,61.69,116.53,0.0,446.32,41.04,46.75,0.33
2240,2021-03-03 08:00:00,4,807.76,66.16,119.27,0.0,434.88,40.48,45.37,0.45
2241,2021-03-03 09:00:00,4,781.06,64.37,120.64,0.04,411.99,38.23,41.38,0.62
2242,2021-03-03 10:00:00,4,674.25,49.62,119.27,0.29,335.69,30.71,32.96,0.7
2243,2021-03-03 11:00:00,4,627.52,47.39,115.16,0.58,305.18,27.31,29.05,0.75
2244,2021-03-03 12:00:00,4,654.22,56.33,109.67,0.49,324.25,26.97,28.37,0.83
2245,2021-03-03 13:00:00,4,720.98,72.42,104.19,0.4,381.47,26.96,28.15,0.99
2246,2021-03-03 14:00:00,4,747.68,82.25,100.08,0.76,404.36,25.65,26.81,1.12
2247,2021-03-03 15:00:00,4,694.28,75.1,95.96,2.1,362.4,22.46,23.69,1.09
2248,2021-03-03 16:00:00,3,667.57,73.31,91.85,2.41,347.14,21.05,22.19,1.08
2249,2021-03-03 17:00:00,4,667.57,76.0,91.85,0.94,354.77,20.74,21.77,1.11
2250,2021-03-03 18:00:00,3,640.87,67.95,93.22,0.3,339.51,19.35,20.25,1.01
2251,2021-03-03 19:00:00,3,580.79,53.2,93.22,0.03,297.55,17.19,17.96,0.9
2252,2021-03-03 20:00:00,3,540.73,44.7,91.85,0.0,278.47,15.81,16.61,0.82
2253,2021-03-03 21:00:00,3,520.71,39.79,91.85,0.0,274.66,15.1,15.99,0.78
2254,2021-03-03 22:00:00,3,487.33,30.4,91.85,0.04,255.59,14.14,15.19,0.7
2255,2021-03-03 23:00:00,3,460.63,24.81,87.74,0.09,226.97,13.09,14.14,0.62
2256,2021-03-04 00:00:00,3,447.27,21.01,82.25,0.14,204.09,12.08,13.07,0.55
2257,2021-03-04 01:00:00,2,440.6,17.88,74.03,0.23,175.48,11.34,12.38,0.52
2258,2021-03-04 02:00:00,2,447.27,17.21,74.03,0.25,179.29,11.17,12.34,0.56
2259,2021-03-04 03:00:00,2,440.6,14.75,76.08,0.48,175.48,10.94,12.25,0.56
2260,2021-03-04 04:00:00,2,440.6,14.53,76.08,0.44,177.38,10.57,11.98,0.59
2261,2021-03-04 05:00:00,2,433.92,13.3,71.29,0.74,171.66,9.72,11.14,0.63
2262,2021-03-04 06:00:00,2,393.87,8.72,63.06,2.17,141.14,8.03,9.31,0.63
2263,2021-03-04 07:00:00,2,353.81,2.52,58.95,10.55,119.21,6.96,8.09,0.53
2264,2021-03-04 08:00:00,2,350.48,1.7,61.69,14.31,123.98,7.39,8.53,0.52
2265,2021-03-04 09:00:00,2,373.84,5.98,62.38,15.74,143.05,8.38,9.62,0.57
2266,2021-03-04 10:00:00,2,377.18,12.52,52.78,31.11,141.14,8.61,9.94,0.59
2267,2021-03-04 11:00:00,2,390.53,20.34,45.24,47.92,144.96,9.1,10.37,0.52
2268,2021-03-04 12:00:00,2,410.56,26.38,41.47,60.08,156.4,10.51,11.75,0.4
2269,2021-03-04 13:00:00,2,383.85,24.59,38.04,74.39,146.87,10.32,11.41,0.24
2270,2021-03-04 14:00:00,2,357.15,20.12,34.62,79.39,127.79,9.19,10.14,0.17
2271,2021-03-04 15:00:00,2,323.77,14.98,30.85,81.54,103.0,7.75,8.58,0.16
2272,2021-03-04 16:00:00,2,333.79,14.19,35.99,75.82,108.72,9.02,9.95,0.18
2273,2021-03-04 17:00:00,2,337.12,11.51,40.78,68.67,108.72,10.34,11.53,0.26
2274,2021-03-04 18:00:00,2,310.42,4.75,41.13,67.23,88.69,9.39,10.72,0.4
2275,2021-03-04 19:00:00,1,290.39,0.28,38.04,67.23,73.43,8.07,9.32,0.52
2276,2021-03-04 20:00:00,2,297.07,0.01,40.44,62.23,80.11,7.5,8.65,0.58
2277,2021-03-04 21:00:00,2,303.75,0.02,45.93,54.36,92.51,7.37,8.51,0.6
2278,2021-03-04 22:00:00,2,293.73,0.02,44.55,54.36,89.65,6.7,7.8,0.55
2279,2021-03-04 23:00:00,2,333.79,0.09,55.52,41.13,114.44,7.83,9.05,0.57
2280,2021-03-05 00:00:00,2,427.25,0.38,77.46,26.11,165.94,10.42,11.88,0.51
2281,2021-03-05 01:00:00,3,514.03,2.82,100.08,9.66,190.74,15.18,17.35,0.52
2282,2021-03-05 02:00:00,2,520.71,6.87,97.33,2.77,177.38,17.52,20.43,0.55
2283,2021-03-05 03:00:00,2,487.33,8.16,83.63,2.1,169.75,16.68,19.91,0.6
2284,2021-03-05 04:00:00,2,460.63,10.06,71.29,1.57,167.85,14.92,17.68,0.68
2285,2021-03-05 05:00:00,2,440.6,12.07,61.69,1.19,162.13,12.88,14.85,0.72
2286,2021-03-05 06:00:00,2,423.91,11.18,50.72,1.63,158.31,11.3,12.74,0.65
2287,2021-03-05 07:00:00,1,330.45,0.31,38.39,35.05,94.41,7.62,8.26,0.14
2288,2021-03-05 08:00:00,2,367.17,0.3,44.55,34.33,116.35,9.61,10.1,0.01
2289,2021-03-05 09:00:00,2,427.25,1.5,54.84,30.4,156.4,11.44,11.82,0.02
2290,2021-03-05 10:00:00,2,460.63,5.53,59.63,32.54,186.92,11.36,11.73,0.2
2291,2021-03-05 11:00:00,3,494.0,12.07,63.75,29.68,225.07,11.85,12.26,0.38
2292,2021-03-05 12:00:00,3,547.41,20.56,67.86,23.96,267.03,13.33,13.82,0.49
2293,2021-03-05 13:00:00,3,600.82,26.82,74.03,14.84,301.36,14.68,15.21,0.55
2294,2021-03-05 14:00:00,3,634.19,30.85,77.46,10.19,308.99,15.13,15.68,0.56
2295,2021-03-05 15:00:00,3,607.49,27.72,80.2,9.92,282.29,14.28,14.79,0.46
2296,2021-03-05 16:00:00,3,640.87,35.32,85.0,5.9,263.21,19.13,19.66,0.78
2297,2021-03-05 17:00:00,4,694.28,49.62,83.63,2.68,247.96,26.65,27.31,1.36
2298,2021-03-05 18:00:00,4,660.9,48.73,78.14,0.97,213.62,30.11,30.98,1.57
2299,2021-03-05 19:00:00,4,587.46,38.45,74.03,0.16,181.2,32.32,33.48,1.43
2300,2021-03-05 20:00:00,4,534.06,28.16,71.97,0.07,160.22,32.21,33.99,1.11
2301,2021-03-05 21:00:00,4,473.98,15.65,69.23,0.68,143.05,26.04,28.19,0.67
2302,2021-03-05 22:00:00,2,377.18,1.15,56.21,20.74,113.49,13.14,14.51,0.3
2303,2021-03-05 23:00:00,2,360.49,0.21,50.72,34.33,105.86,11.05,12.17,0.33
2304,2021-03-06 00:00:00,2,367.17,0.16,51.41,36.12,109.67,9.99,10.93,0.34
2305,2021-03-06 01:00:00,2,357.15,0.1,48.67,37.91,96.32,9.5,10.37,0.39
2306,2021-03-06 02:00:00,2,347.14,0.08,46.61,40.05,94.41,9.12,9.96,0.57
2307,2021-03-06 03:00:00,2,343.8,0.08,47.98,40.05,98.23,8.7,9.51,0.75
2308,2021-03-06 04:00:00,2,360.49,0.19,55.52,32.54,116.35,8.93,9.77,0.95
2309,2021-03-06 05:00:00,2,367.17,0.44,61.69,23.96,127.79,8.88,9.76,1.08
2310,2021-03-06 06:00:00,2,360.49,0.83,61.69,18.42,119.21,8.36,9.26,1.05
2311,2021-03-06 07:00:00,2,350.48,1.17,59.63,15.91,104.9,12.06,13.16,1.46
2312,2021-03-06 08:00:00,3,383.85,4.97,64.43,8.67,123.98,20.41,22.08,2.34
2313,2021-03-06 09:00:00,4,433.92,23.92,52.78,21.99,154.5,28.82,31.12,3.1
2314,2021-03-06 10:00:00,4,407.22,29.06,41.47,41.84,150.68,28.94,31.45,3.14
2315,2021-03-06 11:00:00,4,377.18,27.05,37.36,52.93,143.05,25.96,28.24,2.72
2316,2021-03-06 12:00:00,3,363.83,27.49,34.27,59.37,133.51,23.65,25.58,2.19
2317,2021-03-06 13:00:00,2,373.84,34.87,33.59,67.95,167.85,11.64,12.69,0.36
2318,2021-03-06 14:00:00,2,347.14,29.95,31.53,74.39,139.24,10.81,11.74,0.22
2319,2021-03-06 15:00:00,2,320.44,25.03,30.5,77.25,122.07,9.96,10.8,0.22
2320,2021-03-06 16:00:00,2,330.45,23.47,35.3,73.67,127.79,10.07,10.88,0.25
2321,2021-03-06 17:00:00,2,350.48,20.79,45.93,60.08,137.33,10.34,11.17,0.31
2322,2021-03-06 18:00:00,2,343.8,10.84,57.58,40.77,131.61,9.26,10.06,0.42
2323,2021-03-06 19:00:00,2,320.44,1.38,65.12,28.61,120.16,8.8,9.55,0.43
2324,2021-03-06 20:00:00,2,360.49,2.04,80.2,11.18,144.96,10.63,11.54,0.59
2325,2021-03-06 21:00:00,2,453.95,8.72,97.33,1.57,186.92,14.14,15.46,0.85
2326,2021-03-06 22:00:00,3,494.0,9.95,101.45,1.24,196.46,15.56,17.31,0.97
2327,2021-03-06 23:00:00,3,507.36,9.39,102.82,1.15,194.55,16.32,18.41,0.9
2328,2021-03-07 00:00:00,3,500.68,7.6,101.45,1.57,181.2,17.44,20.03,0.65
2329,2021-03-07 01:00:00,2,427.25,2.07,83.63,9.57,137.33,17.37,20.37,0.19
2330,2021-03-07 02:00:00,2,367.17,0.23,61.69,26.82,106.81,15.73,18.63,0.06
2331,2021-03-07 03:00:00,2,343.8,0.06,50.72,39.7,97.28,14.83,17.36,0.06
2332,2021-03-07 04:00:00,2,377.18,0.3,58.95,28.61,113.49,15.87,18.44,0.38
2333,2021-03-07 05:00:00,2,410.56,1.59,66.49,11.98,123.98,14.89,17.57,0.99
2334,2021-03-07 06:00:00,2,410.56,3.47,63.75,6.08,122.07,13.23,15.9,1.24
2335,2021-03-07 07:00:00,2,427.25,7.82,63.75,2.24,135.42,14.34,17.12,1.27
2336,2021-03-07 08:00:00,2,460.63,14.08,64.43,0.98,154.5,16.79,19.77,1.24
2337,2021-03-07 09:00:00,2,453.95,17.43,61.01,10.91,160.22,17.56,20.47,1.11
2338,2021-03-07 10:00:00,3,460.63,26.6,51.41,28.97,120.16,20.3,23.2,1.17
2339,2021-03-07 11:00:00,4,547.41,50.07,51.41,31.47,167.85,31.4,34.85,1.73
2340,2021-03-07 12:00:00,4,727.65,84.04,58.95,30.4,286.1,49.33,53.52,2.28
2341,2021-03-07 13:00:00,5,988.01,128.75,73.34,33.26,469.21,77.32,82.5,2.28
2342,2021-03-07 14:00:00,5,1201.63,160.93,93.22,33.26,633.24,106.75,112.57,1.08
2343,2021-03-07 15:00:00,5,1321.79,171.66,111.04,31.11,732.42,124.87,130.69,0.1
2344,2021-03-07 16:00:00,5,1428.6,177.03,128.87,23.96,801.09,132.78,138.41,0.03
2345,2021-03-07 17:00:00,5,1522.06,185.97,142.57,13.59,846.86,133.03,138.49,0.02
2346,2021-03-07 18:00:00,5,1535.42,187.76,154.91,4.47,785.83,122.84,127.89,0.02
2347,2021-03-07 19:00:00,5,821.11,56.33,135.72,0.39,396.73,59.19,61.55,0.03
2348,2021-03-07 20:00:00,4,600.82,18.55,124.75,0.12,242.23,43.77,45.42,0.05
2349,2021-03-07 21:00:00,4,547.41,13.52,122.01,0.22,205.99,39.8,41.23,0.07
2350,2021-03-07 22:00:00,4,507.36,10.95,115.16,0.46,175.48,37.5,38.88,0.09
2351,2021-03-07 23:00:00,4,467.3,9.95,101.45,0.64,148.77,35.6,36.89,0.09
2352,2021-03-08 00:00:00,4,433.92,8.16,87.05,1.01,129.7,32.58,33.74,0.11
2353,2021-03-08 01:00:00,4,423.91,8.94,76.77,1.11,131.61,28.45,29.57,0.16
2354,2021-03-08 02:00:00,3,413.9,8.05,69.92,1.61,131.61,24.57,25.71,0.25
2355,2021-03-08 03:00:00,3,397.21,5.2,65.8,3.58,125.89,21.6,22.78,0.36
2356,2021-03-08 04:00:00,3,433.92,10.51,71.29,1.36,135.42,22.02,23.41,0.59
2357,2021-03-08 05:00:00,3,473.98,19.0,74.03,0.29,139.24,21.91,23.61,0.97
2358,2021-03-08 06:00:00,2,460.63,20.34,71.97,0.3,139.24,18.88,20.78,1.41
2359,2021-03-08 07:00:00,2,433.92,20.12,67.86,0.34,141.14,17.5,19.61,1.74
2360,2021-03-08 08:00:00,2,473.98,30.4,68.55,0.21,169.75,19.36,21.84,2.0
2361,2021-03-08 09:00:00,3,567.44,48.73,71.97,1.9,228.88,22.51,25.46,2.25
2362,2021-03-08 10:00:00,3,560.76,41.13,78.14,9.48,251.77,18.96,21.61,1.95
2363,2021-03-08 11:00:00,3,620.84,55.88,81.57,16.99,286.1,21.47,24.13,1.82
2364,2021-03-08 12:00:00,4,834.47,98.35,94.59,18.95,396.73,33.46,36.76,1.52
