,Date,Air Quality Index,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3
1170,2022-09-18 18:00:00,3,307.08,3.86,45.93,61.51,114.44,20.69,30.28,0.0
1171,2022-09-18 19:00:00,2,287.06,0.32,45.24,57.94,103.95,19.41,28.84,0.0
1172,2022-09-18 20:00:00,2,283.72,0.0,45.93,52.93,106.81,18.71,28.03,0.0
1173,2022-09-18 21:00:00,2,303.75,0.01,54.15,42.92,123.98,18.81,28.21,0.0
1174,2022-09-18 22:00:00,2,317.1,0.02,61.01,33.26,137.33,19.78,29.42,0.0
1175,2022-09-18 23:00:00,3,330.45,0.07,65.8,26.11,146.87,22.15,31.9,0.0
1176,2022-09-19 00:00:00,4,343.8,0.11,69.23,22.71,152.59,25.37,34.87,0.0
1177,2022-09-19 01:00:00,4,397.21,2.49,79.51,7.15,143.05,32.31,41.11,0.0
1178,2022-09-19 02:00:00,4,427.25,8.94,74.03,0.74,111.58,40.66,49.17,0.0
1179,2022-09-19 03:00:00,4,410.56,8.49,63.06,1.15,84.88,45.17,53.69,0.0
1180,2022-09-19 04:00:00,4,393.87,6.26,56.89,1.92,73.43,46.89,55.12,0.0
1181,2022-09-19 05:00:00,4,377.18,4.92,53.47,2.95,70.57,45.56,53.09,0.0
1182,2022-09-19 06:00:00,4,357.15,3.46,52.78,5.01,73.43,41.59,48.55,0.0
1183,2022-09-19 07:00:00,4,347.14,0.8,61.01,14.48,109.67,34.45,41.72,0.0
1184,2022-09-19 08:00:00,4,413.89,11.85,66.49,9.75,146.87,35.36,42.68,0.01
1185,2022-09-19 09:00:00,4,600.81,47.83,67.17,14.66,240.33,43.59,51.5,0.4
1186,2022-09-19 10:00:00,4,554.08,42.02,72.66,31.83,301.36,34.91,43.73,0.0
1187,2022-09-19 11:00:00,4,473.98,29.95,61.69,42.2,238.42,30.33,39.05,0.0
1188,2022-09-19 12:00:00,4,480.65,30.4,64.43,41.84,247.96,30.54,39.44,0.0
1189,2022-09-19 13:00:00,4,453.95,23.25,64.43,50.07,232.7,26.04,34.27,0.0
1190,2022-09-19 14:00:00,3,403.88,15.65,58.26,58.65,196.46,21.07,28.32,0.0
1191,2022-09-19 15:00:00,2,367.16,12.41,52.78,62.94,169.75,18.57,25.06,0.0
1192,2022-09-19 16:00:00,2,370.5,8.49,56.89,60.08,167.85,19.62,26.34,0.0
1193,2022-09-19 17:00:00,3,397.21,5.14,67.86,51.5,185.01,22.19,29.62,0.0
1194,2022-09-19 18:00:00,3,423.91,1.98,77.46,43.27,202.18,24.19,32.24,0.0
1195,2022-09-19 19:00:00,4,514.03,1.98,98.71,15.91,226.97,30.47,39.08,0.42
1196,2022-09-19 20:00:00,4,620.84,17.43,105.56,0.21,234.6,39.83,48.84,1.01
1197,2022-09-19 21:00:00,4,647.54,33.53,97.33,0.0,213.62,44.38,53.46,1.17
1198,2022-09-19 22:00:00,4,547.41,30.85,85.0,0.01,156.4,40.84,49.57,1.03
1199,2022-09-19 23:00:00,4,467.3,25.26,74.71,0.03,120.16,37.06,45.64,0.94
1200,2022-09-20 00:00:00,4,413.89,20.56,67.86,0.07,100.14,32.68,41.35,0.87
1201,2022-09-20 01:00:00,4,383.85,17.43,63.06,0.13,91.55,29.88,38.78,0.82
1202,2022-09-20 02:00:00,4,347.14,12.63,56.89,0.41,82.02,27.87,36.86,0.74
1203,2022-09-20 03:00:00,4,310.42,7.6,50.04,1.34,74.39,26.4,35.54,0.7
1204,2022-09-20 04:00:00,4,303.75,6.48,47.3,1.52,77.25,26.39,35.67,0.7
1205,2022-09-20 05:00:00,4,313.76,7.6,47.3,1.24,82.97,27.25,36.62,0.74
1206,2022-09-20 06:00:00,4,327.11,9.05,47.98,0.95,88.69,28.63,37.97,0.79
1207,2022-09-20 07:00:00,4,370.5,16.32,48.67,0.29,102.04,32.74,41.96,0.97
1208,2022-09-20 08:00:00,4,494.0,40.23,46.61,2.21,137.33,42.18,51.08,1.28
1209,2022-09-20 09:00:00,5,707.63,79.57,46.61,6.35,200.27,56.71,65.23,1.52
1210,2022-09-20 10:00:00,3,527.38,43.36,65.8,31.47,301.36,24.41,32.45,0.65
1211,2022-09-20 11:00:00,3,433.92,28.61,53.47,45.78,223.16,20.55,28.31,0.57
1212,2022-09-20 12:00:00,3,420.57,25.7,50.72,52.21,205.99,21.27,28.82,0.46
1213,2022-09-20 13:00:00,3,383.85,18.55,46.61,63.66,175.48,20.2,27.05,0.31
1214,2022-09-20 14:00:00,2,330.45,11.85,39.07,73.67,137.33,18.7,25.85,0.25
1215,2022-09-20 15:00:00,2,287.06,7.71,31.87,79.39,105.86,17.77,26.66,0.3
1216,2022-09-20 16:00:00,2,263.69,4.92,29.13,81.54,91.55,17.58,29.4,0.59
1217,2022-09-20 17:00:00,2,257.02,3.02,29.47,80.11,85.83,17.77,32.26,1.03
1218,2022-09-20 18:00:00,2,243.66,1.16,29.47,79.39,79.15,17.87,33.56,1.41
1219,2022-09-20 19:00:00,4,383.85,0.91,65.12,32.19,122.07,27.65,43.63,2.03
1220,2022-09-20 20:00:00,4,600.81,21.23,89.11,0.35,190.73,45.31,62.36,2.75
1221,2022-09-20 21:00:00,5,741.0,50.07,90.48,0.0,251.77,58.64,76.92,3.26
1222,2022-09-20 22:00:00,5,700.95,51.41,94.59,0.0,259.4,56.36,73.9,3.26
1223,2022-09-20 23:00:00,5,607.49,45.6,90.48,0.0,232.7,50.44,66.58,2.91
1224,2022-09-21 00:00:00,4,547.41,40.68,80.2,0.0,188.83,44.92,60.07,2.37
1225,2022-09-21 01:00:00,4,494.0,33.53,70.6,0.01,131.61,39.39,53.96,1.65
1226,2022-09-21 02:00:00,4,420.57,25.26,61.01,0.03,103.0,34.29,48.63,1.36
1227,2022-09-21 03:00:00,4,363.83,19.0,54.84,0.11,93.46,30.13,45.22,1.35
1228,2022-09-21 04:00:00,4,347.14,19.0,51.41,0.08,100.14,28.46,45.12,1.46
1229,2022-09-21 05:00:00,4,343.8,21.01,49.35,0.06,111.58,27.87,46.62,1.63
1230,2022-09-21 06:00:00,4,340.46,22.58,48.67,0.05,125.89,27.74,49.28,1.9
1231,2022-09-21 07:00:00,4,377.18,30.85,46.61,0.02,139.24,31.42,55.35,2.09
1232,2022-09-21 08:00:00,4,520.71,58.11,43.87,1.32,164.03,41.73,66.12,2.01
1233,2022-09-21 09:00:00,5,747.68,100.14,43.53,4.47,219.35,56.71,79.77,2.01
1234,2022-09-21 10:00:00,4,514.03,46.94,64.43,25.75,312.81,29.46,59.01,1.31
1235,2022-09-21 11:00:00,4,514.03,42.92,62.38,31.11,301.36,29.78,59.62,1.19
1236,2022-09-21 12:00:00,4,594.14,46.94,68.55,30.76,343.32,32.31,61.14,1.14
1237,2022-09-21 13:00:00,4,520.71,32.19,63.06,38.98,282.29,29.52,55.06,0.85
1238,2022-09-21 14:00:00,4,423.91,20.56,54.84,47.21,215.53,26.52,50.11,0.63
1239,2022-09-21 15:00:00,4,387.19,17.43,51.41,51.5,196.46,25.36,48.03,0.54
1240,2022-09-21 16:00:00,4,407.22,18.33,55.52,50.78,213.62,26.64,48.64,0.48
1241,2022-09-21 17:00:00,4,460.62,16.99,70.6,38.27,247.96,29.09,50.94,0.49
1242,2022-09-21 18:00:00,4,487.33,9.72,87.74,22.71,263.21,30.31,52.16,0.55
1243,2022-09-21 19:00:00,4,500.68,2.35,102.82,11.09,274.66,29.65,49.67,0.58
1244,2022-09-21 20:00:00,4,480.65,0.37,90.48,18.06,251.77,27.65,45.2,0.54
1245,2022-09-21 21:00:00,4,403.88,0.03,65.12,36.48,192.64,25.08,41.87,0.52
1246,2022-09-21 22:00:00,4,427.25,1.16,78.14,17.34,198.36,26.37,43.48,0.75
1247,2022-09-21 23:00:00,4,480.65,12.29,87.74,0.43,217.44,28.52,45.83,0.82
1248,2022-09-22 00:00:00,4,440.6,19.45,78.14,0.07,192.64,27.2,42.85,0.59
1249,2022-09-22 01:00:00,3,357.15,14.98,65.12,0.24,150.68,23.39,35.42,0.38
1250,2022-09-22 02:00:00,3,323.77,11.85,61.01,0.45,137.33,20.48,29.26,0.35
1251,2022-09-22 03:00:00,2,333.79,13.3,62.38,0.36,143.05,19.47,26.23,0.36
1252,2022-09-22 04:00:00,2,403.88,21.9,69.23,0.06,177.38,19.76,25.5,0.29
1253,2022-09-22 05:00:00,3,467.3,31.29,74.71,0.01,211.72,19.85,25.23,0.29
1254,2022-09-22 06:00:00,3,487.33,36.66,74.71,0.0,228.88,19.87,25.36,0.31
1255,2022-09-22 07:00:00,2,357.15,3.55,77.46,10.64,177.38,18.15,25.6,0.0
1256,2022-09-22 08:00:00,2,337.12,3.69,67.86,21.64,167.85,17.89,26.86,0.17
1257,2022-09-22 09:00:00,2,357.15,13.97,54.84,35.76,181.2,17.68,27.65,0.52
1258,2022-09-22 10:00:00,2,300.41,12.18,39.76,57.22,139.24,15.66,25.91,0.59
1259,2022-09-22 11:00:00,2,287.06,10.39,36.33,64.37,125.89,15.04,25.06,0.56
1260,2022-09-22 12:00:00,2,303.75,9.5,38.39,64.37,131.61,15.32,25.28,0.55
1261,2022-09-22 13:00:00,2,280.38,6.54,32.9,72.24,111.58,13.45,22.19,0.5
1262,2022-09-22 14:00:00,2,260.35,5.31,28.45,80.11,96.32,11.72,18.87,0.46
1263,2022-09-22 15:00:00,2,263.69,5.48,29.47,80.82,99.18,11.34,17.68,0.41
1264,2022-09-22 16:00:00,2,277.04,6.76,31.53,80.82,110.63,11.56,17.54,0.38
1265,2022-09-22 17:00:00,2,270.37,4.86,31.87,77.25,102.04,10.77,16.48,0.37
1266,2022-09-22 18:00:00,1,236.99,1.82,27.42,76.53,77.25,9.21,14.48,0.37
1267,2022-09-22 19:00:00,1,220.3,0.13,28.1,71.53,69.62,8.31,13.06,0.43
1268,2022-09-22 20:00:00,1,240.33,0.0,35.99,58.65,88.69,8.44,12.91,0.55
1269,2022-09-22 21:00:00,2,280.38,0.01,47.3,44.35,119.21,9.24,13.73,0.71
1270,2022-09-22 22:00:00,2,327.11,1.24,61.01,15.02,108.72,15.06,20.68,1.04
1271,2022-09-22 23:00:00,2,313.76,5.25,56.21,2.59,77.25,18.89,25.97,1.19
1272,2022-09-23 00:00:00,2,257.02,3.21,44.55,5.05,53.41,16.56,24.54,1.11
1273,2022-09-23 01:00:00,2,213.62,0.64,35.3,15.38,41.48,14.36,22.6,1.01
1274,2022-09-23 02:00:00,2,201.94,0.14,30.5,26.11,37.67,13.78,21.72,0.93
1275,2022-09-23 03:00:00,2,201.94,0.07,29.13,31.83,36.72,13.65,20.94,0.85
1276,2022-09-23 04:00:00,2,213.62,0.12,32.22,28.25,40.53,13.97,20.4,0.82
1277,2022-09-23 05:00:00,2,226.97,0.24,35.99,22.89,45.78,13.86,19.46,0.81
1278,2022-09-23 06:00:00,2,240.33,0.41,39.41,19.49,53.41,13.84,18.92,0.79
1279,2022-09-23 07:00:00,2,253.68,0.22,46.61,25.03,85.83,12.64,17.58,0.39
1280,2022-09-23 08:00:00,2,317.1,6.98,56.21,10.37,118.26,14.36,19.11,0.66
1281,2022-09-23 09:00:00,3,460.62,37.55,58.26,8.31,209.81,18.76,23.59,0.94
1282,2022-09-23 10:00:00,3,387.19,22.58,61.01,32.9,223.16,17.25,21.89,0.0
1283,2022-09-23 11:00:00,2,340.46,16.76,48.67,50.78,169.75,14.95,19.09,0.0
1284,2022-09-23 12:00:00,2,340.46,17.43,43.53,58.65,162.12,15.83,19.72,0.0
1285,2022-09-23 13:00:00,2,330.45,14.53,39.07,67.95,148.77,16.66,20.36,0.0
1286,2022-09-23 14:00:00,2,330.45,12.74,39.07,75.82,148.77,17.51,21.06,0.0
1287,2022-09-23 15:00:00,2,333.79,11.4,39.76,79.39,146.87,18.92,22.37,0.0
1288,2022-09-23 16:00:00,3,353.81,10.39,44.55,80.82,162.12,21.86,25.42,0.0
1289,2022-09-23 17:00:00,3,373.84,8.83,53.47,74.39,177.38,24.62,28.36,0.0
1290,2022-09-23 18:00:00,3,367.16,3.97,58.95,66.52,167.85,24.58,28.45,0.0
1291,2022-09-23 19:00:00,4,380.52,0.35,74.03,41.84,154.5,25.28,29.11,0.0
1292,2022-09-23 20:00:00,4,397.21,0.64,84.31,16.27,144.96,27.26,31.14,0.0
1293,2022-09-23 21:00:00,4,387.19,3.19,83.63,4.56,135.42,27.89,32.09,0.12
1294,2022-09-23 22:00:00,4,340.46,2.26,72.66,6.79,110.63,25.73,30.49,0.14
1295,2022-09-23 23:00:00,3,310.42,0.7,61.69,13.95,93.46,23.7,28.69,0.03
1296,2022-09-24 00:00:00,3,293.73,0.22,53.47,21.64,83.92,22.14,27.07,0.0
1297,2022-09-24 01:00:00,3,277.04,0.04,45.24,31.11,75.34,21.67,26.51,0.0
1298,2022-09-24 02:00:00,3,263.69,0.01,37.36,40.41,66.76,21.63,26.53,0.0
1299,2022-09-24 03:00:00,3,253.68,0.0,31.19,47.92,59.13,20.87,26.06,0.0
1300,2022-09-24 04:00:00,3,250.34,0.0,31.19,48.64,59.6,20.01,25.48,0.0
1301,2022-09-24 05:00:00,2,253.68,0.0,32.22,47.92,62.94,19.03,24.65,0.0
1302,2022-09-24 06:00:00,2,253.68,0.0,33.24,49.35,66.76,18.3,24.1,0.04
1303,2022-09-24 07:00:00,2,263.69,0.01,38.04,45.06,74.39,18.5,24.36,0.22
1304,2022-09-24 08:00:00,3,323.77,4.58,51.41,27.89,110.63,20.89,26.77,0.47
1305,2022-09-24 09:00:00,4,480.65,32.19,61.01,21.46,217.44,26.32,32.56,0.72
1306,2022-09-24 10:00:00,2,347.14,15.42,51.41,67.95,179.29,14.43,18.56,0.21
1307,2022-09-24 11:00:00,2,320.43,13.63,42.84,80.82,152.59,13.46,17.31,0.13
1308,2022-09-24 12:00:00,2,367.16,16.76,47.3,80.82,173.57,16.51,20.32,0.01
1309,2022-09-24 13:00:00,2,360.49,14.53,43.53,88.69,164.03,17.14,20.75,0.0
1310,2022-09-24 14:00:00,2,333.79,11.51,38.04,95.84,144.96,16.9,20.24,0.0
1311,2022-09-24 15:00:00,2,310.42,8.72,33.59,101.57,127.79,17.2,20.58,0.0
1312,2022-09-24 16:00:00,2,290.39,5.92,29.47,105.86,110.63,17.66,21.82,0.0
1313,2022-09-24 17:00:00,2,270.37,3.74,27.42,104.43,96.32,17.66,23.26,0.0
1314,2022-09-24 18:00:00,2,250.34,1.42,26.39,100.14,82.02,16.5,23.36,0.0
1315,2022-09-24 19:00:00,3,327.11,0.18,49.35,50.78,98.23,21.23,28.75,0.5
1316,2022-09-24 20:00:00,4,420.57,4.47,71.29,5.99,114.44,29.41,37.29,1.01
1317,2022-09-24 21:00:00,4,433.92,14.53,70.6,0.21,107.77,33.18,41.2,1.04
1318,2022-09-24 22:00:00,4,347.14,7.6,68.55,1.79,82.97,29.12,36.66,0.8
1319,2022-09-24 23:00:00,4,300.41,1.84,61.01,7.51,70.57,25.62,32.35,0.58
1320,2022-09-25 00:00:00,3,290.39,0.26,52.78,19.31,64.85,23.38,29.34,0.37
1321,2022-09-25 01:00:00,3,300.41,0.01,52.09,38.27,88.69,22.53,28.42,0.02
1322,2022-09-25 02:00:00,3,307.08,0.0,48.67,41.48,91.55,23.53,29.11,0.0
1323,2022-09-25 03:00:00,3,300.41,0.0,43.18,44.35,84.88,24.51,29.84,0.0
1324,2022-09-25 04:00:00,4,297.07,0.01,43.53,42.2,83.92,25.72,30.85,0.0
1325,2022-09-25 05:00:00,4,293.73,0.01,41.81,41.84,78.2,26.6,31.64,0.0
1326,2022-09-25 06:00:00,4,280.38,0.01,39.07,45.06,71.53,27.25,32.34,0.0
1327,2022-09-25 07:00:00,4,287.06,0.02,41.47,41.84,74.39,28.85,34.1,0.0
1328,2022-09-25 08:00:00,4,340.46,3.86,54.15,25.39,106.81,32.18,37.63,0.0
1329,2022-09-25 09:00:00,4,487.33,30.4,63.06,20.56,209.81,38.43,44.35,0.0
1330,2022-09-25 10:00:00,3,350.48,15.2,51.41,65.8,181.2,22.28,26.98,0.0
1331,2022-09-25 11:00:00,2,320.43,12.63,40.1,79.39,146.87,17.64,21.66,0.0
1332,2022-09-25 12:00:00,2,353.81,14.53,42.16,82.25,156.4,18.79,22.84,0.0
1333,2022-09-25 13:00:00,2,337.12,12.29,37.36,89.41,143.05,18.32,22.34,0.0
1334,2022-09-25 14:00:00,2,313.76,9.61,32.56,95.84,125.89,18.06,22.19,0.0
1335,2022-09-25 15:00:00,2,290.39,7.15,28.45,103.0,107.77,18.05,22.41,0.0
1336,2022-09-25 16:00:00,2,277.04,5.25,26.73,107.29,100.14,18.85,23.84,0.0
1337,2022-09-25 17:00:00,2,277.04,3.8,28.79,105.86,102.04,19.78,25.56,0.0
1338,2022-09-25 18:00:00,2,273.7,1.62,31.53,97.27,100.14,19.08,25.43,0.0
1339,2022-09-25 19:00:00,3,337.12,0.13,52.09,58.65,125.89,21.55,28.25,0.37
1340,2022-09-25 20:00:00,4,420.57,0.58,77.46,18.06,154.5,26.7,33.55,0.87
1341,2022-09-25 21:00:00,4,433.92,3.8,89.11,2.86,156.4,29.48,36.37,0.93
1342,2022-09-25 22:00:00,4,353.81,1.3,79.51,10.01,121.12,26.6,33.56,0.68
1343,2022-09-25 23:00:00,3,313.76,0.11,65.12,23.25,104.9,24.16,31.04,0.51
1344,2022-09-26 00:00:00,3,310.42,0.03,58.95,29.33,106.81,23.18,29.81,0.41
1345,2022-09-26 01:00:00,3,333.79,0.06,61.69,26.82,125.89,23.8,30.1,0.32
1346,2022-09-26 02:00:00,3,337.12,0.05,56.21,28.61,123.98,24.26,30.32,0.19
1347,2022-09-26 03:00:00,3,320.43,0.02,50.04,33.97,113.49,24.08,30.03,0.08
1348,2022-09-26 04:00:00,3,317.1,0.03,50.72,33.97,112.53,24.51,30.51,0.04
1349,2022-09-26 05:00:00,3,313.76,0.04,51.41,32.19,111.58,24.81,30.94,0.04
1350,2022-09-26 06:00:00,3,303.75,0.05,50.72,32.9,108.72,24.58,31.02,0.08
1351,2022-09-26 07:00:00,4,313.76,0.37,58.26,22.17,116.35,25.33,32.3,0.3
1352,2022-09-26 08:00:00,4,373.84,12.52,63.06,8.58,162.12,26.94,34.22,0.63
1353,2022-09-26 09:00:00,4,507.35,43.81,62.38,15.02,274.66,28.84,36.42,0.94
1354,2022-09-26 10:00:00,2,283.72,10.51,37.7,70.1,131.61,10.96,14.94,0.4
1355,2022-09-26 11:00:00,2,280.38,10.39,33.24,80.11,122.07,9.74,12.77,0.34
1356,2022-09-26 12:00:00,2,357.15,16.32,44.55,75.1,173.57,12.78,15.94,0.29
1357,2022-09-26 13:00:00,2,370.5,16.32,45.24,79.39,185.01,14.11,17.45,0.08
1358,2022-09-26 14:00:00,2,360.49,14.31,43.18,82.97,177.38,15.25,18.75,0.0
1359,2022-09-26 15:00:00,2,357.15,13.08,43.87,84.4,171.66,16.85,20.57,0.0
1360,2022-09-26 16:00:00,2,373.84,12.52,50.04,81.54,183.11,19.81,24.04,0.0
1361,2022-09-26 17:00:00,3,400.54,11.51,62.38,72.24,202.18,22.5,27.14,0.0
1362,2022-09-26 18:00:00,3,403.88,5.81,76.09,58.65,204.09,22.78,27.37,0.0
1363,2022-09-26 19:00:00,4,480.65,1.42,108.3,20.38,223.16,28.15,32.82,0.16
1364,2022-09-26 20:00:00,4,560.76,14.31,117.9,0.42,236.51,35.82,40.6,0.64
1365,2022-09-26 21:00:00,4,580.79,29.5,106.93,0.01,228.88,39.01,43.82,0.82
1366,2022-09-26 22:00:00,4,540.73,30.85,95.96,0.01,204.09,36.25,41.21,0.76
1367,2022-09-26 23:00:00,4,634.19,41.57,102.82,0.0,247.96,38.33,43.67,0.89
1368,2022-09-27 00:00:00,4,787.73,44.26,113.79,0.0,289.92,42.18,48.62,1.01
1369,2022-09-27 01:00:00,3,320.43,0.05,41.81,55.79,111.58,24.38,34.84,0.15
1370,2022-09-27 02:00:00,3,253.68,0.0,26.39,70.81,76.29,19.42,36.88,0.37
1371,2022-09-27 03:00:00,3,267.03,0.0,32.56,61.51,88.69,18.95,43.66,0.55
1372,2022-09-27 04:00:00,3,300.41,0.01,45.93,47.21,117.3,18.65,44.93,0.62
1373,2022-09-27 05:00:00,3,340.46,0.09,62.38,30.76,148.77,18.01,42.05,0.63
1374,2022-09-27 06:00:00,3,360.49,0.43,75.4,18.78,164.03,17.64,38.22,0.56
1375,2022-09-27 07:00:00,3,370.5,1.15,82.25,11.98,173.57,18.17,36.81,0.55
1376,2022-09-27 08:00:00,3,447.27,5.92,87.05,8.14,230.79,20.42,41.21,0.75
1377,2022-09-27 09:00:00,3,527.38,18.78,78.14,19.13,282.29,22.05,46.12,0.94
1378,2022-09-27 10:00:00,3,417.23,16.32,48.67,44.7,192.64,17.6,39.05,0.78
1379,2022-09-27 11:00:00,2,343.8,13.08,33.93,60.08,139.24,15.1,32.12,0.57
1380,2022-09-27 12:00:00,2,320.43,11.51,28.1,70.1,122.07,14.17,26.61,0.29
1381,2022-09-27 13:00:00,2,300.41,9.05,24.68,78.68,106.81,13.33,22.25,0.03
1382,2022-09-27 14:00:00,2,293.73,7.71,24.68,80.82,103.95,12.47,19.4,0.0
1383,2022-09-27 15:00:00,2,300.41,7.26,27.76,77.25,110.63,11.87,17.85,0.0
1384,2022-09-27 16:00:00,2,323.77,7.93,32.9,67.23,129.7,11.21,16.88,0.0
1385,2022-09-27 17:00:00,2,343.8,9.05,41.47,53.64,148.77,11.36,17.36,0.0
1386,2022-09-27 18:00:00,2,337.12,5.53,52.09,40.41,141.14,11.53,17.99,0.0
1387,2022-09-27 19:00:00,2,313.76,0.49,60.32,27.89,120.16,11.04,18.2,0.01
1388,2022-09-27 20:00:00,2,310.42,0.51,61.01,18.24,123.98,10.92,18.93,0.1
1389,2022-09-27 21:00:00,2,320.43,1.66,62.38,9.39,133.51,11.66,20.11,0.14
1390,2022-09-27 22:00:00,2,317.1,2.37,61.01,6.26,133.51,13.09,21.51,0.04
1391,2022-09-27 23:00:00,2,333.79,4.08,63.75,3.4,143.05,15.41,23.74,0.0
1392,2022-09-28 00:00:00,2,370.5,10.28,67.17,0.49,167.85,18.16,26.6,0.0
1393,2022-09-28 01:00:00,3,440.6,19.45,75.4,0.03,209.81,22.35,30.96,0.0
1394,2022-09-28 02:00:00,4,514.03,26.82,87.74,0.01,251.77,27.4,36.38,0.0
1395,2022-09-28 03:00:00,4,567.44,33.08,97.33,0.0,282.29,32.09,41.54,0.0
1396,2022-09-28 04:00:00,4,674.25,50.51,106.93,0.0,339.51,39.16,49.11,0.0
1397,2022-09-28 05:00:00,4,821.11,78.68,115.16,0.0,411.99,48.97,59.44,0.0
1398,2022-09-28 06:00:00,5,894.55,99.24,112.41,0.0,434.88,56.28,67.25,0.0
1399,2022-09-28 07:00:00,5,921.25,107.29,104.19,0.0,419.62,58.44,69.65,0.0
1400,2022-09-28 08:00:00,5,947.95,114.44,100.08,0.55,427.25,57.65,68.97,0.0
1401,2022-09-28 09:00:00,5,974.66,121.59,90.48,4.16,419.62,53.8,64.96,0.0
1402,2022-09-28 10:00:00,4,507.35,29.95,73.34,26.82,211.72,27.53,38.18,0.0
1403,2022-09-28 11:00:00,2,403.88,14.98,56.21,39.34,158.31,18.98,28.59,0.03
1404,2022-09-28 12:00:00,2,357.15,9.95,47.98,45.42,139.24,13.74,21.78,0.29
1405,2022-09-28 13:00:00,2,297.07,5.92,35.64,57.22,106.81,8.89,15.01,0.49
1406,2022-09-28 14:00:00,1,267.03,4.81,27.76,64.37,85.83,6.98,12.63,0.52
1407,2022-09-28 15:00:00,1,263.69,4.81,26.39,65.09,84.88,6.62,12.33,0.51
1408,2022-09-28 16:00:00,1,263.69,4.69,27.08,63.66,87.74,6.19,11.36,0.48
1409,2022-09-28 17:00:00,1,253.68,3.16,26.05,61.51,77.25,5.38,10.03,0.46
1410,2022-09-28 18:00:00,1,236.99,1.19,24.68,60.08,66.76,4.69,9.11,0.45
1411,2022-09-28 19:00:00,2,310.42,0.42,48.67,32.54,122.07,6.51,10.94,0.66
1412,2022-09-28 20:00:00,3,433.92,6.82,70.6,3.53,204.09,9.66,14.31,0.97
1413,2022-09-28 21:00:00,3,507.35,22.8,68.55,0.06,244.14,11.58,16.7,1.16
1414,2022-09-28 22:00:00,3,554.08,36.66,65.12,0.0,263.21,12.77,18.68,1.23
1415,2022-09-28 23:00:00,3,620.84,52.3,65.8,0.0,293.73,14.46,20.95,1.17
1416,2022-09-29 00:00:00,3,714.3,68.84,72.66,0.0,335.69,18.91,25.76,0.63
1417,2022-09-29 01:00:00,4,761.03,68.84,83.63,0.0,366.21,24.48,31.76,0.02
1418,2022-09-29 02:00:00,4,767.71,65.27,89.11,0.0,389.1,27.49,35.23,0.0
1419,2022-09-29 03:00:00,4,734.33,63.48,90.48,0.0,381.47,28.96,37.54,0.0
1420,2022-09-29 04:00:00,4,720.98,65.27,91.85,0.0,381.47,30.79,41.21,0.0
1421,2022-09-29 05:00:00,4,761.03,76.0,91.85,0.0,408.17,32.98,45.21,0.0
1422,2022-09-29 06:00:00,4,814.44,88.51,91.85,0.0,442.5,34.52,47.85,0.0
1423,2022-09-29 07:00:00,4,841.14,96.56,93.22,0.0,461.58,36.88,51.26,0.0
1424,2022-09-29 08:00:00,5,921.25,113.55,95.96,0.39,518.8,43.18,59.72,0.0
1425,2022-09-29 09:00:00,5,1081.47,143.05,101.45,2.75,625.61,53.97,73.07,0.0
1426,2022-09-29 10:00:00,5,1201.63,159.14,102.82,6.35,701.9,63.79,84.99,0.0
1427,2022-09-29 11:00:00,5,1241.68,148.42,101.45,10.55,724.79,69.36,93.36,0.0
1428,2022-09-29 12:00:00,5,1174.93,121.59,89.11,14.84,663.76,66.18,93.56,0.0
1429,2022-09-29 13:00:00,5,781.06,74.21,66.49,20.74,400.54,50.12,76.16,0.0
1430,2022-09-29 14:00:00,4,574.11,46.49,55.52,25.03,274.66,37.61,61.47,0.0
1431,2022-09-29 15:00:00,4,514.03,35.76,54.15,26.11,242.23,30.06,52.78,0.0
1432,2022-09-29 16:00:00,4,500.68,31.29,58.26,21.99,247.96,26.32,49.25,0.0
1433,2022-09-29 17:00:00,4,520.71,29.06,65.8,12.34,270.84,25.35,49.99,0.0
1434,2022-09-29 18:00:00,3,520.71,24.81,71.29,3.71,270.84,24.23,49.65,0.0
1435,2022-09-29 19:00:00,4,554.08,35.76,68.55,0.16,274.66,24.53,50.22,0.1
1436,2022-09-29 20:00:00,4,627.52,56.77,65.12,0.0,301.36,26.72,51.64,0.33
1437,2022-09-29 21:00:00,4,687.6,71.53,64.43,0.0,320.43,28.96,52.51,0.42
1438,2022-09-29 22:00:00,4,687.6,74.21,65.12,0.0,312.81,29.52,51.87,0.35
1439,2022-09-29 23:00:00,4,660.9,72.42,65.8,0.0,305.18,28.8,50.34,0.18
1440,2022-09-30 00:00:00,4,667.57,75.1,67.17,0.0,320.43,28.79,50.07,0.01
1441,2022-09-30 01:00:00,4,714.3,84.04,71.29,0.0,358.58,31.1,52.46,0.0
1442,2022-09-30 02:00:00,4,761.03,92.98,75.4,0.0,392.91,33.53,54.98,0.0
1443,2022-09-30 03:00:00,4,787.73,98.35,77.46,0.0,411.99,34.56,56.26,0.0
1444,2022-09-30 04:00:00,4,821.11,103.71,78.83,0.0,434.88,34.9,57.1,0.0
1445,2022-09-30 05:00:00,4,881.2,114.44,80.88,0.0,473.02,36.64,59.25,0.0
1446,2022-09-30 06:00:00,5,947.95,128.75,81.57,0.0,511.17,39.65,62.06,0.0
1447,2022-09-30 07:00:00,5,988.01,139.47,80.2,0.0,518.8,39.27,59.12,0.0
1448,2022-09-30 08:00:00,5,1041.41,153.78,79.51,0.12,541.69,38.97,55.24,0.0
