Date,Air Quality Index,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,City
1610474400,4,494.0,66.16,51.41,0.0,255.59,47.62,51.01,1.63,Almaty
1610478000,4,494.0,66.16,50.72,0.0,267.03,42.69,45.85,1.58,Almaty
1610481600,4,540.73,75.1,51.41,0.0,293.73,44.42,47.67,1.63,Almaty
1610485200,5,674.25,99.24,58.95,0.0,354.77,54.0,57.66,1.76,Almaty
1610488800,5,1028.06,141.26,91.85,0.0,488.28,71.95,76.83,1.44,Almaty
1610492400,5,1348.5,194.91,112.41,0.0,656.13,88.3,93.69,1.47,Almaty
1610496000,5,1655.58,253.92,128.87,0.0,877.38,97.86,103.42,1.36,Almaty
1610499600,5,1321.79,169.87,127.49,0.0,747.68,67.85,71.69,0.04,Almaty
1610503200,5,1268.39,164.51,119.27,0.0,656.13,60.94,63.57,0.0,Almaty
1610506800,5,1295.09,166.3,108.3,0.0,572.21,49.0,50.43,0.0,Almaty
1610510400,4,894.55,84.04,111.04,0.17,461.58,35.99,36.84,0.02,Almaty
1610514000,4,854.49,75.1,111.04,1.19,461.58,33.59,34.29,0.28,Almaty
1610517600,4,834.47,67.95,109.67,4.2,442.51,30.52,31.13,0.53,Almaty
1610521200,4,807.76,65.27,102.82,7.96,434.88,27.44,27.99,0.68,Almaty
1610524800,4,781.06,60.8,101.45,7.87,434.88,25.34,25.85,0.75,Almaty
1610528400,4,754.36,54.09,100.08,8.4,419.62,23.39,23.85,0.75,Almaty
1610532000,4,781.06,53.64,102.82,3.93,431.06,23.63,24.1,0.82,Almaty
1610535600,4,821.11,56.33,108.3,0.98,453.95,24.68,25.17,0.92,Almaty
1610539200,4,814.44,51.86,109.67,0.07,427.25,24.33,24.82,0.91,Almaty
1610542800,4,774.38,46.49,102.82,0.0,381.47,22.92,23.38,0.86,Almaty
1610546400,3,707.63,38.89,97.33,0.0,347.14,21.26,21.68,0.8,Almaty
1610550000,3,654.22,30.4,98.71,0.04,328.06,20.2,20.61,0.76,Almaty
1610553600,3,627.52,24.81,98.71,0.05,312.81,19.93,20.33,0.74,Almaty
1610557200,3,660.9,29.06,97.33,0.01,320.44,20.53,20.93,0.75,Almaty
1610560800,3,700.95,34.87,95.96,0.0,331.88,20.34,20.72,0.75,Almaty
1610564400,3,747.68,41.13,95.96,0.0,343.32,20.7,21.12,0.78,Almaty
1610568000,4,801.09,45.15,97.33,0.0,350.95,21.32,21.75,0.82,Almaty
1610571600,4,841.14,49.17,98.71,0.0,370.03,21.83,22.27,0.85,Almaty
1610575200,4,907.9,58.12,102.82,0.0,411.99,23.43,23.95,0.95,Almaty
1610578800,4,988.01,72.42,105.56,0.0,465.39,25.59,26.22,1.09,Almaty
1610582400,4,1028.06,85.83,104.19,0.0,495.91,27.02,27.79,1.16,Almaty
1610586000,5,1214.98,130.53,106.93,0.0,564.58,42.68,43.74,1.69,Almaty
1610589600,5,1615.52,221.73,116.53,0.0,724.79,77.49,79.29,2.95,Almaty
1610593200,5,2029.42,311.14,132.98,0.01,907.9,113.54,116.1,4.18,Almaty
1610596800,5,2269.75,357.63,146.69,0.44,1037.6,134.62,137.73,4.81,Almaty
1610600400,5,2483.37,400.54,159.03,2.77,1159.67,141.87,145.63,5.13,Almaty
1610604000,5,2643.59,443.46,167.25,6.97,1358.03,140.35,144.99,5.13,Almaty
1610607600,5,1922.61,307.56,126.12,11.27,1113.89,90.56,94.68,2.88,Almaty
1610611200,5,1895.9,296.83,119.27,11.36,1098.63,89.72,94.41,2.28,Almaty
1610614800,5,1789.09,275.37,117.9,10.19,1037.6,83.41,87.82,1.77,Almaty
1610618400,5,1895.9,289.68,128.87,6.17,991.82,97.02,101.54,2.03,Almaty
1610622000,5,2189.64,339.75,145.32,1.63,961.3,124.7,130.04,2.98,Almaty
1610625600,5,2429.96,382.66,156.28,0.07,953.67,150.7,157.08,3.96,Almaty
1610629200,5,2536.77,400.54,160.4,0.0,923.16,170.75,177.94,4.69,Almaty
1610632800,5,2590.18,418.43,164.51,0.0,930.79,188.97,196.92,5.13,Almaty
1610636400,5,2670.29,436.31,169.99,0.0,961.3,201.92,210.81,5.19,Almaty
1610640000,5,2323.15,364.78,159.03,0.0,816.35,178.08,186.53,4.24,Almaty
1610643600,5,1628.88,227.09,124.75,0.0,526.43,118.58,124.61,2.72,Almaty
1610647200,5,907.9,100.14,87.74,0.0,289.92,56.31,59.64,1.41,Almaty
1610650800,2,413.9,14.31,70.6,1.25,156.4,13.2,14.53,0.54,Almaty
1610654400,2,330.45,4.19,61.69,5.5,119.21,8.5,9.64,0.43,Almaty
1610658000,2,303.75,1.98,58.26,10.19,106.81,7.23,8.31,0.4,Almaty
1610661600,2,307.08,3.02,58.95,7.51,102.04,8.9,10.08,0.49,Almaty
1610665200,2,327.11,7.6,60.32,2.44,105.86,12.06,13.48,0.63,Almaty
1610668800,2,363.83,16.09,60.32,0.54,121.12,16.85,18.61,0.8,Almaty
1610672400,4,447.27,36.21,62.38,0.03,158.31,32.77,35.25,1.22,Almaty
1610676000,5,594.14,67.95,66.49,0.0,215.53,55.21,58.44,1.84,Almaty
1610679600,5,787.74,107.29,75.4,0.09,301.36,77.69,81.45,2.47,Almaty
1610683200,5,934.6,125.17,93.22,4.69,457.76,66.19,69.55,2.38,Almaty
1610686800,5,907.9,123.38,91.85,15.38,461.58,53.03,56.15,1.96,Almaty
1610690400,4,761.03,99.24,80.2,28.97,400.54,38.07,40.95,1.25,Almaty
1610694000,4,594.14,67.06,64.43,42.2,308.99,25.14,27.74,0.58,Almaty
1610697600,3,473.98,44.26,50.72,50.07,225.07,17.51,19.61,0.31,Almaty
1610701200,2,397.21,30.85,41.81,52.93,179.29,12.65,14.24,0.23,Almaty
1610704800,2,400.54,25.71,44.55,45.78,146.87,17.26,19.06,0.45,Almaty
1610708400,3,420.57,20.79,55.52,27.9,131.61,23.86,26.27,0.77,Almaty
1610712000,4,427.25,14.19,66.49,4.51,135.42,27.48,30.35,1.05,Almaty
1610715600,4,420.57,20.34,58.95,0.38,143.05,32.5,35.57,1.25,Almaty
1610719200,4,397.21,21.23,53.47,0.36,127.79,34.39,37.49,1.2,Almaty
1610722800,4,370.5,15.42,52.09,0.96,104.9,31.52,34.53,1.05,Almaty
1610726400,3,333.79,5.98,49.35,5.81,79.16,24.57,27.17,0.84,Almaty
1610730000,2,313.76,1.1,45.24,20.39,64.85,18.38,20.48,0.69,Almaty
1610733600,2,290.39,0.07,34.96,48.64,52.45,10.74,12.24,0.53,Almaty
1610737200,2,260.35,0.0,23.65,80.11,38.15,5.96,6.98,0.39,Almaty
1610740800,2,243.66,0.0,18.34,100.14,31.47,4.31,5.06,0.34,Almaty
1610744400,2,236.99,0.0,16.62,104.43,29.8,3.82,4.45,0.32,Almaty
1610748000,2,240.33,0.0,18.17,101.57,32.9,4.02,4.62,0.34,Almaty
1610751600,2,240.33,0.0,19.54,94.41,35.76,4.23,4.84,0.36,Almaty
1610755200,2,243.66,0.0,21.59,87.98,32.42,5.0,5.67,0.36,Almaty
1610758800,1,260.35,0.01,28.79,74.39,34.33,9.2,10.21,0.44,Almaty
1610762400,2,283.72,0.02,35.99,60.08,34.81,12.66,14.01,0.49,Almaty
1610766000,2,290.39,0.18,37.7,51.5,32.42,13.12,14.58,0.46,Almaty
1610769600,2,270.37,3.1,26.73,60.8,28.85,10.24,11.54,0.42,Almaty
1610773200,1,267.03,6.31,20.22,67.95,29.8,8.71,9.82,0.4,Almaty
1610776800,1,267.03,7.94,17.14,71.53,32.42,7.32,8.27,0.37,Almaty
1610780400,1,267.03,8.49,16.11,74.39,36.72,6.59,7.46,0.37,Almaty
1610784000,1,267.03,8.83,16.62,74.39,37.67,6.79,7.68,0.36,Almaty
1610787600,1,263.69,8.16,17.48,73.67,38.15,6.68,7.58,0.37,Almaty
1610791200,1,283.72,8.16,23.31,67.95,44.82,7.88,8.83,0.4,Almaty
1610794800,1,300.41,6.09,33.59,55.08,49.11,9.17,10.19,0.44,Almaty
1610798400,2,313.76,0.98,47.3,36.12,52.93,10.27,11.34,0.46,Almaty
1610802000,2,330.45,0.81,56.21,19.13,63.9,15.19,16.52,0.61,Almaty
1610805600,3,337.12,2.77,58.95,8.67,85.83,21.61,23.49,0.9,Almaty
1610809200,3,323.77,3.58,54.84,6.8,95.37,23.38,25.59,1.01,Almaty
1610812800,2,290.39,1.51,47.3,14.31,83.92,19.61,21.75,0.94,Almaty
1610816400,2,280.38,0.5,42.84,22.71,76.29,16.32,18.21,0.89,Almaty
1610820000,2,273.71,0.22,39.41,27.54,68.67,12.1,13.6,0.77,Almaty
1610823600,1,273.71,0.19,38.39,27.9,46.25,9.81,11.03,0.52,Almaty
1610827200,1,270.37,0.19,37.36,27.54,42.92,8.79,9.86,0.46,Almaty
1610830800,1,267.03,0.22,37.36,26.11,46.73,8.33,9.34,0.48,Almaty
1610834400,2,280.38,0.52,42.5,19.31,58.17,9.19,10.23,0.55,Almaty
1610838000,2,293.73,1.1,45.93,12.88,65.8,9.83,10.93,0.6,Almaty
1610841600,2,297.07,1.93,46.61,9.39,69.62,10.7,11.89,0.66,Almaty
1610845200,2,317.1,6.15,49.35,3.67,77.25,16.68,18.28,0.82,Almaty
1610848800,3,357.15,15.2,50.04,0.67,78.2,24.54,26.67,0.93,Almaty
1610852400,4,387.19,22.8,49.35,0.51,72.48,29.9,32.43,0.91,Almaty
1610856000,4,357.15,24.14,39.76,11.27,55.31,27.21,29.77,0.69,Almaty
1610859600,4,360.49,29.06,33.93,24.32,55.79,26.04,28.46,0.61,Almaty
1610863200,4,417.23,41.13,35.99,29.33,75.34,30.03,32.41,0.61,Almaty
1610866800,4,520.71,58.12,43.53,29.68,114.44,37.74,40.35,0.55,Almaty
1610870400,4,554.09,61.69,47.3,30.4,108.72,41.16,43.92,0.42,Almaty
1610874000,4,507.36,52.3,47.3,31.11,97.28,35.69,38.25,0.36,Almaty
1610877600,4,534.06,51.86,54.84,24.68,115.4,36.41,39.0,0.37,Almaty
1610881200,4,507.36,40.23,63.06,13.95,94.41,34.33,36.83,0.44,Almaty
1610884800,4,423.91,19.89,67.17,2.21,67.71,26.2,28.44,0.5,Almaty
1610888400,3,363.83,12.07,58.95,1.14,49.11,23.78,26.0,0.55,Almaty
1610892000,4,343.8,11.18,54.15,1.4,57.22,26.91,29.44,0.75,Almaty
1610895600,4,330.45,9.39,53.47,1.99,77.25,28.31,31.08,1.0,Almaty
1610899200,4,303.75,4.81,50.72,5.54,73.43,25.14,27.79,0.98,Almaty
1610902800,3,303.75,2.52,49.35,9.03,62.94,22.32,24.63,0.86,Almaty
1610906400,2,317.1,1.68,52.09,10.1,44.35,19.62,21.55,0.57,Almaty
1610910000,2,340.46,2.88,56.89,7.15,44.35,18.22,19.89,0.48,Almaty
1610913600,2,330.45,3.35,53.47,6.44,41.49,15.9,17.34,0.48,Almaty
1610917200,2,303.75,2.46,47.3,9.03,53.88,13.07,14.34,0.64,Almaty
1610920800,2,303.75,2.82,46.61,8.05,71.53,12.67,13.89,0.78,Almaty
1610924400,2,327.11,6.71,49.35,3.0,65.8,13.94,15.21,0.71,Almaty
1610928000,2,370.5,15.65,51.41,0.54,66.76,16.9,18.38,0.62,Almaty
1610931600,4,774.38,77.78,87.05,0.0,350.95,31.17,34.28,0.63,Almaty
1610935200,4,1081.47,119.81,126.12,0.0,473.02,49.16,53.66,0.74,Almaty
1610938800,5,1268.39,144.84,152.17,0.11,564.58,61.43,66.97,0.82,Almaty
1610942400,5,1388.55,166.3,153.54,3.09,427.25,77.7,83.87,1.0,Almaty
1610946000,5,1468.66,194.91,139.83,9.3,274.66,92.29,98.8,1.06,Almaty
1610949600,5,1428.6,198.48,122.01,14.66,198.36,93.43,100.17,0.85,Almaty
1610953200,5,1201.63,164.51,98.71,17.7,160.22,79.99,87.21,0.6,Almaty
1610956800,5,1041.41,141.26,85.0,17.88,150.68,71.99,79.46,0.5,Almaty
1610960400,5,1068.12,150.2,87.05,13.95,188.83,75.29,82.83,0.5,Almaty
1610964000,5,1321.79,196.7,101.45,6.88,198.36,98.09,106.1,0.6,Almaty
1610967600,5,1335.14,203.85,100.08,1.97,123.98,106.55,114.68,0.75,Almaty
1610971200,5,1068.12,157.36,83.63,0.15,93.46,86.66,94.47,0.78,Almaty
1610974800,5,834.47,114.44,69.92,0.0,93.46,70.2,77.58,0.63,Almaty
1610978400,5,747.68,102.82,63.75,0.0,86.78,70.22,77.38,0.42,Almaty
1610982000,5,707.63,99.24,60.32,0.0,78.2,73.92,80.87,0.27,Almaty
1610985600,5,640.87,88.51,57.58,0.0,72.48,70.4,76.84,0.15,Almaty
1610989200,5,580.79,75.1,55.52,0.0,70.57,61.75,67.39,0.02,Almaty
1610992800,5,547.41,64.37,54.84,0.0,67.71,51.75,56.47,0.0,Almaty
1610996400,4,500.68,52.3,54.84,0.0,63.9,42.5,46.38,0.01,Almaty
1611000000,4,433.92,37.1,53.47,0.02,54.84,33.37,36.48,0.01,Almaty
1611003600,4,377.18,24.81,51.41,0.13,49.11,25.98,28.5,0.01,Almaty
1611007200,3,370.5,21.68,52.78,0.15,50.55,23.56,25.84,0.01,Almaty
1611010800,3,400.54,24.36,56.89,0.1,56.27,23.99,26.39,0.15,Almaty
1611014400,4,427.25,27.94,60.32,0.05,64.85,25.29,28.0,0.32,Almaty
1611018000,4,494.0,41.13,61.69,0.01,78.2,31.6,34.67,0.53,Almaty
1611021600,4,554.09,58.12,61.01,0.0,83.92,40.83,44.18,0.75,Almaty
1611025200,4,580.79,65.27,58.26,0.07,88.69,45.07,48.54,0.87,Almaty
1611028800,4,500.68,52.75,52.09,1.68,80.11,41.31,44.65,0.78,Almaty
1611032400,4,460.63,48.73,46.61,5.45,76.29,39.9,43.19,0.68,Almaty
1611036000,4,487.33,55.88,45.93,8.49,86.78,42.57,46.13,0.71,Almaty
1611039600,4,554.09,69.74,47.98,8.67,98.23,49.21,53.23,0.8,Almaty
1611043200,5,574.11,76.89,47.98,8.05,94.41,50.72,54.81,0.76,Almaty
1611046800,4,540.73,73.31,45.93,6.44,97.28,44.85,48.46,0.62,Almaty
1611050400,4,607.49,92.09,46.61,3.76,120.16,45.91,49.12,0.44,Almaty
1611054000,4,674.25,109.08,45.93,1.05,94.41,49.78,53.06,0.59,Almaty
1611057600,4,647.54,101.92,45.24,0.09,84.88,46.9,50.7,0.73,Almaty
1611061200,4,560.76,80.47,44.55,0.0,78.2,45.91,50.13,0.68,Almaty
1611064800,4,447.27,54.09,44.55,0.0,69.62,43.13,47.32,0.57,Almaty
1611068400,4,360.49,30.85,44.55,0.12,64.85,35.61,39.39,0.57,Almaty
1611072000,3,300.41,10.39,44.55,2.62,52.93,23.14,25.98,0.54,Almaty
1611075600,2,280.38,2.85,43.18,10.01,43.39,16.47,18.61,0.48,Almaty
1611079200,2,267.03,0.57,37.7,22.89,34.33,10.15,11.68,0.36,Almaty
1611082800,1,257.02,0.18,33.59,33.26,30.52,8.2,9.57,0.31,Almaty
1611086400,1,250.34,0.08,30.85,41.49,29.8,7.45,8.81,0.31,Almaty
1611090000,1,247.0,0.05,29.13,47.21,30.99,6.81,8.15,0.31,Almaty
1611093600,1,257.02,0.06,31.87,45.06,36.72,7.47,8.85,0.35,Almaty
1611097200,1,273.71,0.14,37.7,37.19,48.16,8.92,10.5,0.44,Almaty
1611100800,2,290.39,0.39,44.55,27.9,71.53,11.65,13.58,0.57,Almaty
1611104400,3,340.46,3.41,58.95,10.46,98.23,21.92,24.55,0.82,Almaty
1611108000,4,403.88,14.98,63.75,1.2,118.26,32.86,36.13,1.06,Almaty
1611111600,4,453.95,28.39,62.38,0.18,111.58,39.13,42.88,1.03,Almaty
1611115200,4,460.63,34.42,60.32,0.72,110.63,37.77,41.61,0.71,Almaty
1611118800,4,554.09,54.99,63.06,1.24,131.61,43.17,47.28,0.56,Almaty
1611122400,5,827.79,105.5,80.88,1.23,244.14,57.66,62.64,0.5,Almaty
1611126000,4,660.9,61.69,87.74,2.12,324.25,38.92,41.99,0.0,Almaty
1611129600,4,574.11,46.05,79.51,4.2,259.4,30.55,33.18,0.0,Almaty
1611133200,3,527.38,40.68,71.29,5.99,238.42,24.14,26.45,0.0,Almaty
1611136800,3,520.71,40.68,64.43,9.39,234.6,19.67,21.49,0.0,Almaty
1611140400,3,500.68,29.5,62.38,9.92,211.72,15.22,16.63,0.0,Almaty
1611144000,2,427.25,7.15,62.38,9.3,165.94,11.11,12.25,0.0,Almaty
1611147600,3,473.98,15.65,77.46,1.97,107.77,22.64,24.41,0.29,Almaty
1611151200,4,514.03,38.0,78.83,0.01,95.37,38.55,41.81,0.64,Almaty
1611154800,4,447.27,35.76,71.97,0.03,120.16,39.73,44.33,0.85,Almaty
1611158400,4,357.15,17.88,63.06,0.72,109.67,31.08,35.82,0.82,Almaty
1611162000,3,317.1,6.09,54.15,4.83,83.92,23.2,26.9,0.7,Almaty
1611165600,2,290.39,1.01,43.18,18.95,63.9,14.46,16.84,0.55,Almaty
1611169200,1,277.04,0.16,35.64,35.76,55.79,9.95,11.51,0.51,Almaty
1611172800,1,273.71,0.07,33.93,43.99,58.17,8.72,9.95,0.48,Almaty
1611176400,1,277.04,0.06,35.64,45.42,66.76,8.65,9.77,0.5,Almaty
1611180000,2,290.39,0.1,42.16,40.05,84.88,9.84,10.97,0.55,Almaty
1611183600,2,293.73,0.16,44.55,35.05,89.65,10.03,11.19,0.59,Almaty
1611187200,2,293.73,0.24,44.55,31.83,85.83,10.53,11.74,0.63,Almaty
1611190800,2,323.77,1.26,54.15,19.31,102.04,17.94,19.64,0.89,Almaty
1611194400,4,377.18,8.05,63.75,4.25,131.61,27.76,30.2,1.25,Almaty
1611198000,4,417.23,19.22,62.38,0.68,156.4,34.95,38.0,1.47,Almaty
1611201600,4,377.18,17.43,55.52,3.53,141.14,30.41,33.46,1.28,Almaty
1611205200,4,360.49,18.33,50.72,7.69,141.14,26.5,29.23,1.2,Almaty
1611208800,3,377.18,22.35,51.41,8.67,152.59,24.96,27.31,1.17,Almaty
1611212400,2,327.11,12.07,52.09,15.38,143.05,7.24,8.16,0.44,Almaty
1611216000,2,330.45,10.62,54.15,16.27,139.24,6.49,7.39,0.41,Almaty
1611219600,2,323.77,9.72,54.15,14.66,133.51,5.96,6.83,0.38,Almaty
1611223200,2,343.8,12.52,52.09,14.13,139.24,6.07,6.85,0.38,Almaty
1611226800,2,387.19,15.65,61.69,5.99,169.75,7.6,8.53,0.42,Almaty
1611230400,2,417.23,16.09,67.86,1.07,186.92,9.08,10.19,0.43,Almaty
1611234000,3,473.98,32.19,65.12,0.04,121.12,22.06,23.95,0.62,Almaty
1611237600,4,520.71,52.3,58.26,0.0,82.02,41.45,44.43,0.78,Almaty
1611241200,5,514.03,58.12,52.09,0.0,75.34,50.59,54.42,0.82,Almaty
1611244800,4,440.6,47.39,46.61,0.0,77.25,45.73,49.74,0.86,Almaty
1611248400,4,377.18,35.76,42.5,0.02,76.29,36.78,40.28,0.78,Almaty
1611252000,4,333.79,24.36,41.13,0.14,72.48,25.38,28.11,0.59,Almaty
1611255600,2,303.75,14.98,41.81,0.6,73.43,17.83,19.94,0.48,Almaty
1611259200,2,283.72,9.39,42.16,1.59,76.29,14.27,16.01,0.44,Almaty
1611262800,2,273.71,6.37,42.5,2.91,81.06,12.58,14.1,0.45,Almaty
1611266400,2,287.06,7.04,44.55,2.35,79.16,12.85,14.3,0.42,Almaty
1611270000,2,313.76,10.95,47.98,1.05,61.99,14.03,15.51,0.38,Almaty
1611273600,2,360.49,17.88,52.09,0.32,65.8,16.78,18.38,0.44,Almaty
1611277200,4,567.44,52.75,71.29,0.0,205.99,25.96,28.33,0.27,Almaty
1611280800,4,734.33,72.42,90.48,0.0,185.01,42.32,46.11,0.7,Almaty
1611284400,4,674.25,59.9,82.94,0.13,173.57,43.41,48.41,1.09,Almaty
1611288000,4,507.36,38.45,59.63,0.55,167.85,32.6,37.17,1.11,Almaty
1611291600,4,614.17,62.59,58.26,1.24,263.21,36.86,41.11,1.31,Almaty
1611295200,5,961.3,125.17,80.2,1.26,526.43,47.25,51.34,1.74,Almaty
1611298800,3,473.98,17.21,66.49,13.41,217.44,12.57,13.57,0.4,Almaty
1611302400,2,407.22,8.94,45.24,24.68,152.59,7.67,8.31,0.32,Almaty
1611306000,2,367.17,8.16,31.53,25.75,118.26,5.31,5.76,0.29,Almaty
1611309600,2,343.8,5.36,29.13,27.9,103.0,4.61,4.93,0.28,Almaty
1611313200,2,350.48,2.99,34.62,26.82,112.53,5.31,5.65,0.34,Almaty
1611316800,2,370.5,1.47,41.47,22.35,133.51,6.66,7.05,0.43,Almaty
1611320400,2,390.53,1.51,45.24,18.77,154.5,8.3,8.74,0.51,Almaty
1611324000,2,397.21,1.57,45.93,18.06,164.03,9.36,9.86,0.54,Almaty
1611327600,2,397.21,1.41,45.24,18.95,162.13,9.49,10.0,0.53,Almaty
1611331200,2,397.21,1.41,46.61,18.6,162.13,9.58,10.11,0.52,Almaty
1611334800,2,407.22,1.65,48.67,16.63,171.66,9.8,10.34,0.54,Almaty
1611338400,2,420.57,1.65,50.04,16.09,179.29,9.18,9.71,0.54,Almaty
1611342000,2,407.22,0.83,45.24,21.82,164.03,7.26,7.82,0.45,Almaty
1611345600,2,377.18,0.4,40.78,29.68,139.24,5.51,6.05,0.36,Almaty
1611349200,2,360.49,0.25,39.41,34.69,127.79,4.79,5.3,0.32,Almaty
1611352800,2,413.9,1.5,55.52,20.21,173.57,7.02,7.73,0.46,Almaty
1611356400,3,507.36,10.95,74.71,1.9,240.33,10.84,11.84,0.67,Almaty
1611360000,3,540.73,20.34,83.63,0.18,251.77,12.86,14.01,0.76,Almaty
1611363600,3,500.68,20.56,87.05,0.2,209.81,13.35,14.47,0.7,Almaty
1611367200,2,467.3,21.46,82.25,0.2,183.11,12.83,13.76,0.63,Almaty
1611370800,2,447.27,20.79,71.29,0.82,165.94,11.6,12.3,0.55,Almaty
1611374400,2,390.53,17.88,53.47,11.27,135.42,9.21,9.81,0.43,Almaty
1611378000,2,363.83,17.66,40.1,26.11,121.12,7.89,8.4,0.36,Almaty
1611381600,2,357.15,17.66,34.96,35.05,118.26,7.3,7.75,0.34,Almaty
1611385200,2,347.14,17.43,32.9,39.7,118.26,6.96,7.4,0.33,Almaty
1611388800,2,330.45,15.42,31.19,43.27,112.53,6.36,6.77,0.31,Almaty
1611392400,2,307.08,12.07,30.5,45.78,103.95,5.62,6.02,0.27,Almaty
1611396000,2,317.1,10.95,36.67,39.7,116.35,6.08,6.54,0.29,Almaty
1611399600,2,330.45,8.27,46.61,23.25,127.79,6.56,7.13,0.33,Almaty
1611403200,2,327.11,5.76,50.04,8.32,123.98,6.45,7.1,0.35,Almaty
1611406800,2,330.45,10.73,44.55,1.95,119.21,9.49,10.3,0.46,Almaty
1611410400,2,350.48,23.92,37.01,0.13,137.33,14.57,15.62,0.64,Almaty
1611414000,2,390.53,31.29,44.55,0.01,167.85,18.19,19.45,0.78,Almaty
1611417600,2,410.56,23.92,59.63,0.11,169.75,17.9,19.24,0.77,Almaty
1611421200,2,417.23,21.01,65.12,0.14,165.94,17.05,18.36,0.76,Almaty
1611424800,2,467.3,27.27,71.29,0.09,198.36,18.07,19.38,0.85,Almaty
1611428400,2,340.46,0.43,54.15,36.84,131.61,6.57,7.09,0.38,Almaty
1611432000,2,337.12,0.08,45.93,44.35,112.53,5.98,6.57,0.3,Almaty
1611435600,1,277.04,0.04,28.79,55.08,65.8,3.56,4.13,0.17,Almaty
1611439200,1,270.37,0.07,28.45,53.64,66.76,3.19,3.84,0.2,Almaty
1611442800,1,300.41,0.16,36.67,44.35,88.69,4.05,4.84,0.3,Almaty
1611446400,2,340.46,0.45,45.24,32.19,112.53,5.25,6.16,0.39,Almaty
1611450000,2,400.54,2.74,58.26,12.88,152.59,8.2,9.34,0.55,Almaty
1611453600,2,453.95,9.39,59.63,2.68,171.66,10.06,11.42,0.67,Almaty
1611457200,2,460.63,12.29,54.84,2.33,164.03,9.5,10.88,0.61,Almaty
1611460800,2,347.14,2.77,42.16,31.83,110.63,5.77,6.63,0.37,Almaty
1611464400,2,353.81,8.27,38.73,38.98,123.98,5.94,6.77,0.37,Almaty
1611468000,2,387.19,15.65,40.44,40.77,152.59,7.17,8.08,0.42,Almaty
1611471600,2,433.92,24.14,39.41,41.84,177.38,8.79,9.91,0.44,Almaty
1611475200,2,467.3,29.95,37.01,42.2,188.83,10.16,11.45,0.42,Almaty
1611478800,2,467.3,31.74,37.36,42.92,192.64,11.18,12.48,0.35,Almaty
1611482400,3,480.65,31.29,43.87,40.41,205.99,12.69,13.98,0.32,Almaty
1611486000,3,473.98,21.23,54.84,30.4,200.27,12.6,13.93,0.33,Almaty
1611489600,2,427.25,5.25,62.38,17.35,165.94,10.49,11.74,0.35,Almaty
1611493200,2,393.87,0.89,57.58,20.21,143.05,8.89,9.94,0.37,Almaty
1611496800,2,387.19,0.86,57.58,20.56,150.68,9.22,10.18,0.42,Almaty
1611500400,2,387.19,0.87,58.26,20.21,156.4,9.48,10.39,0.45,Almaty
1611504000,2,383.85,0.89,59.63,19.67,158.31,9.2,10.05,0.46,Almaty
1611507600,2,390.53,1.09,65.12,17.17,171.66,9.15,9.91,0.48,Almaty
1611511200,2,413.9,1.51,74.71,13.23,194.55,9.35,10.06,0.52,Almaty
1611514800,3,453.95,4.53,87.74,5.63,228.88,10.85,11.6,0.56,Almaty
1611518400,3,480.65,8.83,94.59,1.63,242.23,11.93,12.72,0.58,Almaty
1611522000,3,487.33,11.96,97.33,0.79,238.42,12.44,13.24,0.55,Almaty
1611525600,3,514.03,21.46,95.96,0.12,242.23,13.54,14.37,0.55,Almaty
1611529200,3,587.46,41.13,90.48,0.01,267.03,15.51,16.45,0.57,Almaty
1611532800,3,667.57,61.69,86.37,0.0,297.55,17.96,19.05,0.65,Almaty
1611536400,3,727.65,76.0,87.05,0.0,331.88,22.57,23.89,0.8,Almaty
1611540000,4,707.63,77.78,86.37,0.0,335.69,25.71,27.4,0.93,Almaty
1611543600,3,607.49,62.59,78.83,0.27,289.92,22.75,24.71,0.91,Almaty
1611547200,3,467.3,42.92,61.01,7.96,223.16,16.95,18.85,0.74,Almaty
1611550800,3,574.11,72.42,57.58,15.74,316.62,23.85,25.89,1.03,Almaty
1611554400,5,988.01,151.99,76.77,17.88,579.83,47.39,50.22,1.73,Almaty
1611558000,5,1508.71,243.19,106.93,19.13,892.64,76.17,80.31,2.15,Almaty
1611561600,5,1762.39,289.68,126.12,17.7,1068.12,90.21,95.05,1.79,Almaty
1611565200,5,1642.23,264.65,127.49,15.91,1007.08,85.95,90.84,0.96,Almaty
1611568800,5,1321.79,194.91,116.53,12.88,747.68,71.34,76.18,0.45,Almaty
1611572400,5,1335.14,193.12,119.27,4.65,717.16,74.1,79.52,0.72,Almaty
1611576000,5,1482.01,221.73,128.87,0.38,808.72,81.76,87.77,1.28,Almaty
1611579600,5,1842.5,293.26,149.43,0.0,915.53,112.42,119.3,2.25,Almaty
1611583200,5,2323.15,389.81,175.48,0.0,976.56,163.84,172.12,3.45,Almaty
1611586800,5,2750.4,472.07,202.89,0.0,991.82,212.26,222.05,4.43,Almaty
1611590400,5,2937.32,500.68,219.35,0.0,1083.37,243.58,254.77,5.26,Almaty
1611594000,5,2830.51,472.07,224.83,0.0,1159.67,244.57,256.1,5.57,Almaty
1611597600,5,2456.67,379.09,216.6,0.0,1068.12,202.51,212.76,4.75,Almaty
1611601200,5,1869.2,246.76,194.67,0.0,869.75,138.31,146.7,3.33,Almaty
1611604800,5,1375.2,148.42,168.62,0.0,686.65,88.24,94.95,2.22,Almaty
