Date,Air Quality Index,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,City
1615010400,2,240.33,1.69,2.55,84.4,10.85,1.86,2.26,0.67,Semey
1615014000,2,236.99,1.7,2.4,84.4,10.61,1.97,2.42,0.63,Semey
1615017600,2,240.33,2.1,2.91,81.54,12.99,2.4,2.97,0.66,Semey
1615021200,1,243.66,2.35,3.43,76.53,15.02,2.67,3.34,0.75,Semey
1615024800,1,247.0,2.18,4.03,71.53,14.78,2.95,3.64,0.9,Semey
1615028400,1,247.0,1.51,4.93,71.53,13.59,3.04,3.68,1.11,Semey
1615032000,1,253.68,0.48,6.26,74.39,13.11,3.31,3.91,1.36,Semey
1615035600,1,263.69,0.01,7.97,76.53,15.26,4.89,5.55,1.73,Semey
1615039200,1,273.71,0.0,9.17,75.82,16.93,6.65,7.46,2.12,Semey
1615042800,1,277.04,0.0,9.6,75.1,17.17,7.51,8.42,2.44,Semey
1615046400,1,277.04,0.0,9.51,74.39,16.21,7.72,8.66,2.66,Semey
1615050000,1,273.71,0.0,8.74,72.96,14.54,6.91,7.79,2.79,Semey
1615053600,1,263.69,0.0,6.94,70.1,11.33,4.85,5.51,2.69,Semey
1615057200,1,247.0,0.01,5.18,62.23,8.58,3.21,3.64,2.38,Semey
1615060800,1,240.33,0.01,4.37,57.94,7.75,2.51,2.83,2.12,Semey
1615064400,1,240.33,0.01,3.98,59.37,7.45,2.35,2.66,2.01,Semey
1615068000,1,240.33,0.01,3.94,62.23,7.51,2.5,2.81,1.96,Semey
1615071600,1,240.33,0.01,4.58,64.37,8.82,2.93,3.26,2.0,Semey
1615075200,1,247.0,0.01,5.74,64.37,10.85,3.62,4.02,2.09,Semey
1615078800,1,260.35,0.02,9.6,60.8,16.45,6.06,6.65,2.25,Semey
1615082400,1,273.71,0.08,13.37,56.51,21.22,8.34,9.16,2.38,Semey
1615086000,1,280.38,0.99,14.22,55.79,23.6,9.37,10.34,2.41,Semey
1615089600,1,283.72,2.63,13.2,57.94,25.99,9.77,10.83,2.38,Semey
1615093200,2,287.06,4.14,13.2,58.65,30.28,10.28,11.44,2.31,Semey
1615096800,2,293.73,5.64,13.88,58.65,36.24,10.87,12.13,2.25,Semey
1615100400,2,290.39,6.2,12.68,61.51,39.1,10.38,11.73,2.19,Semey
1615104000,2,303.75,7.71,15.08,62.23,50.07,11.8,13.38,2.12,Semey
1615107600,2,333.79,10.28,19.71,61.51,69.62,14.12,16.08,2.03,Semey
1615111200,2,370.5,12.41,25.02,57.94,87.74,16.93,19.32,1.93,Semey
1615114800,2,367.17,7.6,28.1,52.21,76.29,16.05,18.77,1.92,Semey
1615118400,2,320.44,1.57,21.94,51.5,43.87,12.28,14.9,2.19,Semey
1615122000,2,293.73,0.05,15.59,57.22,27.9,12.61,14.62,3.64,Semey
1615125600,2,293.73,0.01,14.74,63.66,26.7,16.73,18.39,6.46,Semey
1615129200,2,293.73,0.01,14.4,70.81,25.51,19.56,21.21,8.74,Semey
1615132800,3,287.06,0.0,13.2,76.53,22.89,20.12,21.83,10.01,Semey
1615136400,2,277.04,0.0,11.14,80.82,19.31,18.27,19.82,10.64,Semey
1615140000,2,267.03,0.0,8.4,83.69,14.78,14.86,16.02,10.51,Semey
1615143600,2,267.03,0.0,8.14,82.97,15.26,13.1,13.95,10.26,Semey
1615147200,2,263.69,0.0,7.71,81.54,15.14,12.27,12.94,9.75,Semey
1615150800,2,260.35,0.0,7.11,80.82,14.31,11.75,12.35,9.5,Semey
1615154400,2,260.35,0.0,7.11,81.54,14.54,11.28,11.9,9.63,Semey
1615158000,2,260.35,0.0,7.2,80.82,15.02,10.72,11.44,8.87,Semey
1615161600,2,260.35,0.0,7.63,81.54,15.74,10.47,11.32,7.54,Semey
1615165200,2,267.03,0.01,10.11,74.39,19.31,12.0,13.0,6.46,Semey
1615168800,2,277.04,0.13,11.82,62.94,21.46,12.54,13.68,5.51,Semey
1615172400,2,273.71,1.41,9.85,65.09,20.5,11.13,12.25,5.0,Semey
1615176000,2,267.03,1.7,7.11,80.82,17.17,9.27,10.18,5.0,Semey
1615179600,2,260.35,1.54,5.66,94.41,14.9,8.16,8.89,5.13,Semey
1615183200,2,247.0,1.15,4.46,100.14,12.52,6.33,6.9,4.31,Semey
1615186800,2,233.65,0.48,3.6,101.57,8.7,3.74,4.14,2.09,Semey
1615190400,2,230.31,0.33,3.38,101.57,7.75,2.55,2.88,1.05,Semey
1615194000,2,226.97,0.27,3.13,103.0,6.91,1.85,2.13,0.79,Semey
1615197600,2,226.97,0.26,2.79,105.86,6.08,1.72,1.96,0.78,Semey
1615201200,2,226.97,0.17,2.87,103.0,5.72,1.89,2.11,0.86,Semey
1615204800,2,226.97,0.05,3.0,98.71,5.42,2.45,2.7,0.96,Semey
1615208400,2,230.31,0.0,3.0,94.41,5.25,2.78,3.01,0.86,Semey
1615212000,2,230.31,0.0,2.49,90.84,4.17,2.0,2.18,0.67,Semey
1615215600,2,226.97,0.0,1.97,85.83,3.22,1.2,1.33,0.48,Semey
1615219200,2,230.31,0.0,2.01,82.97,3.37,0.94,1.06,0.29,Semey
1615222800,2,233.65,0.0,3.13,81.54,6.32,0.81,0.91,0.22,Semey
1615226400,1,247.0,0.0,7.63,71.53,24.56,1.24,1.32,0.12,Semey
1615230000,1,260.35,0.0,8.65,63.66,29.8,1.68,1.76,0.07,Semey
1615233600,1,257.02,0.0,7.88,65.09,26.46,1.7,1.79,0.07,Semey
1615237200,1,253.68,0.0,8.57,66.52,28.61,1.84,1.96,0.07,Semey
1615240800,1,253.68,0.0,10.54,64.37,29.8,2.76,2.94,0.14,Semey
1615244400,1,267.03,0.01,15.59,56.51,35.76,4.53,4.86,0.32,Semey
1615248000,1,303.75,0.06,29.13,42.2,59.13,8.55,9.13,0.55,Semey
1615251600,2,377.18,0.44,51.41,24.68,99.18,17.74,18.81,0.9,Semey
1615255200,3,423.91,2.04,61.69,16.45,109.67,24.32,25.95,1.08,Semey
1615258800,3,410.56,8.16,46.61,29.33,95.37,22.5,24.45,0.96,Semey
1615262400,2,353.81,9.16,26.39,47.92,69.62,14.58,16.28,0.61,Semey
1615266000,2,327.11,8.83,17.48,55.79,56.27,11.06,12.31,0.51,Semey
1615269600,1,317.1,8.38,13.88,58.65,51.5,8.92,9.82,0.5,Semey
1615273200,1,310.42,6.76,12.85,60.8,48.64,7.19,7.91,0.46,Semey
1615276800,1,303.75,4.53,12.68,62.23,41.96,6.74,7.41,0.5,Semey
1615280400,1,297.07,2.93,12.17,63.66,37.19,6.48,7.13,0.57,Semey
1615284000,1,297.07,2.35,12.51,64.37,35.76,6.57,7.22,0.64,Semey
1615287600,1,293.73,1.9,12.34,65.09,32.9,6.41,7.06,0.72,Semey
1615291200,1,290.39,0.8,12.34,65.8,29.56,6.29,6.93,0.82,Semey
1615294800,1,290.39,0.04,13.02,63.66,28.61,7.31,7.99,0.94,Semey
1615298400,1,293.73,0.01,13.88,60.08,29.8,9.06,9.86,1.11,Semey
1615302000,2,297.07,0.02,14.4,56.51,30.52,10.04,10.97,1.27,Semey
1615305600,2,297.07,0.03,14.74,52.21,30.04,10.83,11.88,1.39,Semey
1615309200,2,297.07,0.04,15.08,47.21,29.09,11.17,12.32,1.54,Semey
1615312800,1,287.06,0.03,13.37,45.06,25.27,9.37,10.43,1.6,Semey
1615316400,1,280.38,0.03,11.82,43.63,22.41,8.24,9.2,1.63,Semey
1615320000,1,273.71,0.03,10.63,43.63,19.55,7.47,8.32,1.63,Semey
1615323600,1,270.37,0.03,9.68,44.7,17.64,6.37,7.19,1.66,Semey
1615327200,1,267.03,0.03,9.6,43.99,17.88,5.43,6.26,1.71,Semey
1615330800,1,263.69,0.04,10.11,42.2,19.07,4.93,5.81,1.79,Semey
1615334400,1,263.69,0.06,11.31,39.7,21.22,5.26,6.15,1.9,Semey
1615338000,1,277.04,0.15,15.42,34.33,27.66,8.34,9.38,2.12,Semey
1615341600,2,290.39,0.48,17.48,31.83,30.99,10.95,12.22,2.34,Semey
1615345200,2,290.39,2.26,13.71,40.05,29.56,11.25,12.63,2.53,Semey
1615348800,1,267.03,2.38,8.14,63.66,22.17,8.67,9.73,2.34,Semey
1615352400,2,257.02,2.21,6.51,80.82,19.79,8.46,9.3,3.36,Semey
1615356000,2,253.68,2.26,5.66,92.98,17.88,12.02,12.95,6.59,Semey
1615359600,2,250.34,2.15,4.5,104.43,14.31,15.91,17.13,9.25,Semey
1615363200,2,247.0,1.75,3.94,108.72,11.68,15.57,16.92,9.25,Semey
1615366800,2,243.66,1.36,3.6,108.72,10.13,13.02,14.33,8.11,Semey
1615370400,2,240.33,0.62,4.2,107.29,9.18,11.4,12.68,7.22,Semey
1615374000,2,236.99,0.27,4.37,104.43,8.23,10.46,11.75,6.27,Semey
1615377600,2,236.99,0.06,4.41,101.57,7.39,9.98,11.29,5.51,Semey
1615381200,2,236.99,0.0,4.58,100.14,7.45,9.74,11.09,5.32,Semey
1615384800,2,233.65,0.0,4.67,97.28,7.63,9.72,11.19,4.81,Semey
1615388400,2,230.31,0.0,4.41,95.84,7.45,8.55,10.06,3.33,Semey
1615392000,2,226.97,0.0,4.2,92.98,7.21,6.5,7.71,1.69,Semey
1615395600,2,226.97,0.0,4.11,95.84,7.15,5.46,6.47,1.14,Semey
1615399200,2,230.31,0.0,3.26,105.86,5.78,8.0,8.95,1.35,Semey
1615402800,2,240.33,0.0,2.83,107.29,5.01,11.21,12.3,1.33,Semey
1615406400,2,233.65,0.0,2.74,100.14,4.89,6.54,7.25,0.72,Semey
1615410000,2,230.31,0.0,2.42,94.41,4.41,1.95,2.17,0.36,Semey
1615413600,2,233.65,0.0,2.91,80.82,5.66,1.58,1.67,0.2,Semey
1615417200,2,233.65,0.0,3.43,81.54,7.99,1.69,1.79,0.2,Semey
1615420800,2,233.65,0.0,2.91,95.84,8.46,1.29,1.39,0.26,Semey
1615424400,2,233.65,0.0,3.77,101.57,10.61,1.58,1.71,0.2,Semey
1615428000,2,240.33,0.01,5.83,100.14,14.66,2.26,2.46,0.15,Semey
1615431600,2,243.66,0.14,7.37,98.71,17.41,2.47,2.72,0.19,Semey
1615435200,2,247.0,1.1,7.03,101.57,18.6,2.11,2.42,0.3,Semey
1615438800,2,243.66,1.93,5.83,104.43,19.31,1.69,2.02,0.36,Semey
1615442400,2,243.66,2.54,5.36,105.86,20.98,1.61,1.96,0.36,Semey
1615446000,2,243.66,2.68,4.88,105.86,20.5,1.53,1.92,0.34,Semey
1615449600,2,250.34,3.07,5.66,105.86,23.84,1.71,2.18,0.34,Semey
1615453200,2,247.0,2.57,5.4,104.43,21.22,1.51,2.02,0.37,Semey
1615456800,2,240.33,1.96,5.31,101.57,18.84,1.47,1.91,0.45,Semey
1615460400,2,236.99,1.16,5.1,98.71,16.21,1.43,1.84,0.59,Semey
1615464000,2,233.65,0.36,5.06,98.71,13.35,1.57,1.96,0.67,Semey
1615467600,2,236.99,0.01,5.44,95.84,12.88,2.18,2.59,0.71,Semey
1615471200,2,243.66,0.0,6.08,89.41,13.95,2.66,3.18,0.81,Semey
1615474800,2,240.33,0.0,6.17,85.83,13.35,2.37,2.91,0.8,Semey
1615478400,2,230.31,0.0,5.23,92.98,10.85,1.81,2.27,0.69,Semey
1615482000,2,223.64,0.0,3.6,98.71,7.63,1.14,1.46,0.66,Semey
1615485600,2,220.3,0.0,2.34,101.57,5.25,0.55,0.74,0.63,Semey
1615489200,2,220.3,0.0,2.01,105.86,4.65,0.5,0.64,0.55,Semey
1615492800,2,223.64,0.0,2.01,104.43,4.71,0.5,0.66,0.54,Semey
1615496400,2,223.64,0.0,2.12,103.0,4.71,0.51,0.77,0.52,Semey
1615500000,2,226.97,0.0,2.55,101.57,5.96,0.73,1.19,0.55,Semey
1615503600,2,230.31,0.0,3.81,98.71,9.06,0.99,1.56,0.61,Semey
1615507200,2,233.65,0.0,4.97,95.84,11.68,1.19,1.68,0.63,Semey
1615510800,2,240.33,0.0,6.0,94.41,13.59,1.62,1.91,0.5,Semey
1615514400,2,253.68,0.01,8.4,85.83,19.79,2.36,2.61,0.36,Semey
1615518000,1,270.37,0.17,11.31,75.82,27.42,3.01,3.28,0.3,Semey
1615521600,1,283.72,1.01,14.4,68.67,38.15,3.63,3.92,0.29,Semey
1615525200,1,283.72,2.1,12.85,70.81,39.1,3.05,3.3,0.25,Semey
1615528800,1,273.71,2.74,9.85,76.53,33.85,2.21,2.4,0.2,Semey
1615532400,2,260.35,2.74,7.2,82.97,27.18,1.73,1.89,0.16,Semey
1615536000,2,257.02,2.49,7.03,86.55,25.75,1.74,1.89,0.14,Semey
1615539600,2,257.02,2.1,7.28,87.98,25.03,1.65,1.79,0.15,Semey
1615543200,2,250.34,1.33,6.86,89.41,21.46,1.38,1.5,0.16,Semey
1615546800,2,257.02,0.84,8.57,87.98,23.84,1.48,1.61,0.19,Semey
1615550400,2,263.69,0.28,10.28,86.55,26.23,1.73,1.86,0.22,Semey
1615554000,2,267.03,0.02,11.65,84.4,29.09,2.54,2.73,0.27,Semey
1615557600,2,273.71,0.0,12.51,82.25,30.99,3.63,3.86,0.33,Semey
1615561200,2,273.71,0.0,12.85,82.25,30.99,4.24,4.49,0.36,Semey
1615564800,2,277.04,0.0,13.02,82.25,30.99,4.59,4.85,0.39,Semey
1615568400,2,270.37,0.0,11.82,83.69,27.9,3.86,4.09,0.38,Semey
1615572000,2,260.35,0.0,9.08,87.26,21.46,2.28,2.44,0.34,Semey
1615575600,2,247.0,0.0,6.34,91.55,15.14,1.38,1.48,0.31,Semey
1615579200,2,243.66,0.0,5.01,94.41,12.52,1.11,1.19,0.29,Semey
1615582800,2,240.33,0.0,4.67,94.41,12.04,1.05,1.12,0.31,Semey
1615586400,2,236.99,0.0,3.73,92.98,9.66,0.95,1.01,0.32,Semey
1615590000,2,236.99,0.0,3.56,90.12,9.06,1.02,1.08,0.34,Semey
1615593600,2,240.33,0.0,3.56,85.83,8.7,1.15,1.22,0.49,Semey
1615597200,2,243.66,0.0,4.37,80.11,13.35,2.28,2.36,0.51,Semey
1615600800,1,247.0,0.08,11.14,65.09,53.41,4.82,4.96,0.04,Semey
1615604400,1,253.68,0.53,8.57,74.39,40.53,4.64,4.8,0.14,Semey
1615608000,1,257.02,1.57,5.66,79.39,24.56,5.34,5.48,0.49,Semey
1615611600,1,257.02,1.47,2.59,78.68,10.13,4.36,4.47,0.58,Semey
1615615200,1,253.68,1.4,1.59,75.82,7.27,3.43,3.53,0.58,Semey
1615618800,1,253.68,1.62,1.59,72.24,8.11,3.65,3.75,0.59,Semey
1615622400,1,257.02,2.07,2.1,70.1,11.44,4.05,4.17,0.53,Semey
1615626000,1,257.02,2.26,2.87,68.67,14.42,3.95,4.08,0.42,Semey
1615629600,1,253.68,1.9,3.86,68.67,15.14,3.42,3.54,0.31,Semey
1615633200,1,257.02,1.37,5.74,68.67,17.17,3.2,3.33,0.25,Semey
1615636800,1,257.02,0.54,8.4,68.67,20.03,3.25,3.39,0.23,Semey
1615640400,1,267.03,0.06,12.85,63.66,23.84,5.18,5.43,0.36,Semey
1615644000,1,277.04,0.04,16.79,56.51,27.18,8.59,9.03,0.59,Semey
1615647600,2,287.06,0.07,19.71,50.07,30.99,11.44,12.01,0.78,Semey
1615651200,2,303.75,0.12,23.99,42.56,38.15,14.75,15.47,0.94,Semey
1615654800,2,307.08,0.11,23.99,41.13,40.05,14.0,14.69,0.93,Semey
1615658400,1,300.41,0.05,20.39,44.7,40.53,9.75,10.27,0.78,Semey
1615662000,1,297.07,0.05,19.02,45.78,39.1,8.41,8.82,0.76,Semey
1615665600,1,300.41,0.07,19.19,43.63,34.81,9.28,9.6,0.86,Semey
1615669200,1,300.41,0.07,17.99,43.99,30.04,9.54,9.76,0.99,Semey
1615672800,1,290.39,0.07,15.08,45.42,24.32,8.84,8.99,1.11,Semey
1615676400,1,290.39,0.08,15.08,45.06,23.84,8.83,8.97,1.25,Semey
1615680000,1,297.07,0.1,17.82,42.56,27.42,9.96,10.11,1.39,Semey
1615683600,2,313.76,0.2,22.62,38.98,33.85,13.62,13.87,1.54,Semey
1615687200,2,343.8,1.87,28.1,33.62,41.01,19.51,19.92,1.74,Semey
1615690800,3,370.5,10.62,23.31,39.34,46.25,24.51,25.11,1.92,Semey
1615694400,4,373.84,16.32,18.85,46.49,48.16,26.46,27.25,1.9,Semey
1615698000,3,337.12,14.08,13.37,57.22,40.53,20.47,21.19,1.49,Semey
1615701600,2,290.39,8.83,8.23,70.1,31.47,12.11,12.53,0.93,Semey
1615705200,2,270.37,4.97,5.36,82.25,28.85,6.3,6.48,0.31,Semey
1615708800,2,263.69,4.02,5.23,86.55,26.7,5.81,5.96,0.2,Semey
1615712400,2,263.69,3.35,5.83,87.98,26.23,5.93,6.07,0.24,Semey
1615716000,2,257.02,2.63,6.0,87.98,22.17,6.77,6.92,0.39,Semey
1615719600,2,260.35,1.79,8.05,83.69,20.5,8.16,8.35,0.63,Semey
1615723200,1,263.69,0.68,10.8,78.68,20.74,9.02,9.27,0.74,Semey
1615726800,2,263.69,0.06,12.51,74.39,22.17,10.04,10.35,0.71,Semey
1615730400,2,260.35,0.01,13.02,72.24,23.13,10.85,11.18,0.62,Semey
1615734000,2,253.68,0.01,13.37,70.81,24.8,10.87,11.18,0.51,Semey
1615737600,2,253.68,0.01,15.59,66.52,28.13,11.5,11.84,0.5,Semey
1615741200,2,257.02,0.02,17.48,61.51,28.85,12.1,12.49,0.57,Semey
1615744800,2,257.02,0.01,16.79,59.37,25.75,11.15,11.48,0.62,Semey
1615748400,2,257.02,0.02,17.82,55.79,25.27,11.37,11.72,0.69,Semey
1615752000,2,257.02,0.03,17.65,52.93,23.84,11.64,12.04,0.78,Semey
1615755600,2,257.02,0.03,16.79,52.93,21.94,11.79,12.18,0.9,Semey
1615759200,2,257.02,0.03,14.91,53.64,19.55,11.78,12.15,1.05,Semey
1615762800,2,260.35,0.04,14.22,53.64,19.55,11.84,12.21,1.22,Semey
1615766400,2,267.03,0.05,15.42,51.5,22.41,12.72,13.13,1.43,Semey
1615770000,2,293.73,0.19,24.33,41.13,35.76,18.64,19.28,1.73,Semey
1615773600,4,347.14,2.12,37.7,25.75,58.17,28.2,29.3,2.09,Semey
1615777200,4,407.22,13.86,40.44,24.68,86.78,38.67,40.35,2.44,Semey
1615780800,4,447.27,26.82,35.64,37.19,108.72,44.49,46.65,2.44,Semey
1615784400,4,433.92,29.5,29.13,49.35,104.9,39.21,41.69,2.03,Semey
1615788000,4,387.19,24.59,21.59,58.65,84.88,29.5,32.27,1.49,Semey
1615791600,3,333.79,16.99,15.25,69.38,66.76,21.17,23.85,0.78,Semey
1615795200,2,310.42,13.08,13.54,75.82,61.99,18.43,20.47,0.22,Semey
1615798800,2,303.75,11.18,14.22,75.82,61.99,17.41,18.88,0.04,Semey
1615802400,2,310.42,9.95,16.97,71.53,63.9,17.91,19.13,0.03,Semey
1615806000,2,320.44,7.6,21.25,64.37,61.99,18.95,20.17,0.19,Semey
1615809600,3,323.77,3.33,27.08,55.79,57.22,20.28,21.6,0.4,Semey
1615813200,3,330.45,0.37,31.53,47.21,56.27,24.06,25.53,0.63,Semey
1615816800,4,333.79,0.16,33.24,41.84,58.65,28.44,30.18,0.89,Semey
1615820400,4,330.45,0.18,32.9,38.98,60.56,30.29,32.33,1.11,Semey
1615824000,4,320.44,0.17,30.16,40.41,61.99,29.78,32.11,1.33,Semey
1615827600,4,317.1,0.12,27.42,43.99,61.99,27.65,30.12,1.54,Semey
1615831200,3,307.08,0.06,23.99,49.35,58.17,23.21,25.57,1.66,Semey
1615834800,2,300.41,0.04,21.08,53.64,52.45,19.52,21.59,1.77,Semey
1615838400,2,297.07,0.03,20.05,56.51,50.55,17.86,19.57,1.9,Semey
1615842000,2,303.75,0.04,20.56,56.51,53.41,17.47,18.95,2.06,Semey
1615845600,2,310.42,0.05,22.96,52.93,60.56,18.13,19.51,2.25,Semey
1615849200,2,320.44,0.07,25.36,48.64,65.8,18.71,19.81,2.41,Semey
1615852800,2,323.77,0.13,27.42,42.56,67.71,19.72,20.61,2.53,Semey
1615856400,4,353.81,0.46,34.62,31.47,77.25,25.77,26.76,2.79,Semey
1615860000,4,407.22,5.03,42.5,21.28,105.86,35.41,36.76,3.26,Semey
1615863600,4,473.98,22.58,35.3,28.97,143.05,45.06,47.27,3.61,Semey
1615867200,5,520.71,37.55,30.85,36.84,177.38,52.1,55.04,3.71,Semey
1615870800,5,560.76,47.39,29.82,41.84,211.72,56.32,59.52,3.42,Semey
1615874400,5,607.49,55.88,31.53,44.7,247.96,60.75,63.98,2.88,Semey
1615878000,5,614.17,58.12,33.24,48.64,267.03,59.94,63.0,1.96,Semey
1615881600,5,607.49,55.88,35.3,52.21,267.03,56.04,58.99,1.2,Semey
1615885200,5,600.82,50.96,38.04,53.64,259.4,52.18,55.22,0.86,Semey
1615888800,5,594.14,45.6,42.16,51.5,251.77,50.41,53.63,0.78,Semey
1615892400,4,580.79,37.1,47.98,44.35,228.88,48.42,51.9,0.95,Semey
1615896000,4,540.73,21.68,56.89,30.4,192.64,44.18,47.98,1.25,Semey
1615899600,4,507.36,6.09,68.55,11.8,164.03,43.12,47.32,1.55,Semey
1615903200,4,480.65,2.71,64.43,9.57,146.87,43.86,48.54,1.82,Semey
1615906800,4,447.27,1.61,56.21,13.95,129.7,42.82,47.85,2.06,Semey
1615910400,4,407.22,0.67,45.93,23.96,104.9,39.13,44.04,2.31,Semey
1615914000,4,377.18,0.25,37.01,34.69,85.83,34.2,38.29,2.5,Semey
1615917600,4,353.81,0.09,29.82,44.7,70.57,27.59,30.84,2.63,Semey
1615921200,3,333.79,0.05,23.99,52.21,54.84,21.9,24.16,2.66,Semey
1615924800,2,313.76,0.03,19.71,59.37,48.16,18.07,19.71,2.85,Semey
1615928400,2,303.75,0.02,17.48,65.09,45.78,15.74,16.96,3.14,Semey
1615932000,2,300.41,0.02,17.31,66.52,46.73,14.69,15.62,3.45,Semey
1615935600,2,300.41,0.03,17.82,66.52,48.16,13.97,14.72,3.71,Semey
1615939200,2,303.75,0.03,18.85,64.37,50.55,13.65,14.16,3.9,Semey
1615942800,2,323.77,0.09,23.99,56.51,59.13,18.44,19.36,4.12,Semey
1615946400,3,353.81,1.17,29.82,47.21,70.57,24.72,26.4,4.37,Semey
1615950000,4,377.18,6.31,28.79,45.78,78.2,28.63,31.24,4.37,Semey
1615953600,4,383.85,12.52,22.96,51.5,81.06,29.7,32.77,4.24,Semey
1615957200,4,377.18,16.32,18.51,59.37,83.92,28.71,31.81,4.18,Semey
1615960800,4,370.5,17.43,15.94,66.52,82.97,26.82,29.92,4.05,Semey
1615964400,3,353.81,15.87,13.88,72.96,76.29,23.76,26.62,3.52,Semey
1615968000,3,337.12,13.19,12.85,77.25,65.8,20.81,23.35,2.91,Semey
1615971600,2,320.44,10.62,12.0,77.96,56.27,18.03,20.2,2.6,Semey
1615975200,2,317.1,9.05,12.51,74.39,49.59,16.64,18.44,2.38,Semey
1615978800,2,313.76,6.37,13.71,71.53,40.53,14.94,16.44,2.09,Semey
1615982400,2,303.75,2.63,15.25,69.38,31.95,13.58,14.82,1.93,Semey
1615986000,2,297.07,0.27,16.45,68.67,29.56,14.64,15.8,1.9,Semey
1615989600,2,297.07,0.02,16.79,68.67,29.8,16.77,18.09,2.0,Semey
1615993200,2,293.73,0.03,16.28,67.23,28.37,17.36,18.85,2.06,Semey
1615996800,2,287.06,0.03,15.25,67.95,26.23,16.95,18.51,2.06,Semey
1616000400,2,280.38,0.02,14.05,70.1,24.32,15.51,17.0,1.93,Semey
1616004000,2,273.71,0.01,11.48,74.39,20.98,12.14,13.36,1.77,Semey
1616007600,1,267.03,0.01,10.11,76.53,19.55,9.92,10.85,1.68,Semey
1616011200,1,267.03,0.01,10.2,74.39,19.79,8.85,9.59,1.69,Semey
1616014800,1,267.03,0.01,11.14,69.38,21.46,8.01,8.67,1.76,Semey
1616018400,1,270.37,0.02,13.02,66.52,23.84,7.52,8.17,1.76,Semey
1616022000,1,270.37,0.02,14.22,65.09,25.03,7.24,7.86,1.69,Semey
1616025600,1,273.71,0.02,15.25,65.09,26.23,7.78,8.4,1.65,Semey
1616029200,2,283.72,0.03,19.19,61.51,30.99,11.32,12.13,1.65,Semey
1616032800,2,287.06,0.36,19.36,62.94,30.99,12.37,13.31,1.57,Semey
1616036400,1,270.37,1.45,13.54,73.67,25.27,9.29,10.12,1.35,Semey
1616040000,2,253.68,2.35,8.48,84.4,21.22,6.39,7.04,1.11,Semey
1616043600,2,247.0,2.85,6.34,90.12,19.31,5.3,5.89,0.97,Semey
1616047200,2,243.66,2.74,4.93,95.84,17.41,4.58,5.08,0.82,Semey
1616050800,2,236.99,2.18,3.77,103.0,14.78,4.04,4.45,0.57,Semey
1616054400,2,240.33,2.21,4.03,107.29,16.21,4.21,4.61,0.42,Semey
1616058000,2,240.33,2.29,4.8,108.72,18.36,4.43,4.84,0.35,Semey
1616061600,2,243.66,2.18,6.0,107.29,18.6,5.31,5.77,0.38,Semey
1616065200,2,263.69,2.32,10.2,100.14,22.89,7.3,7.93,0.59,Semey
1616068800,2,287.06,1.58,18.17,87.98,31.47,10.32,11.19,0.85,Semey
1616072400,2,323.77,0.24,31.53,70.1,47.68,16.58,17.78,1.14,Semey
1616076000,4,367.17,0.04,45.24,50.78,65.8,25.51,27.15,1.43,Semey
1616079600,4,413.9,0.17,61.01,33.62,82.02,35.3,37.39,1.66,Semey
1616083200,4,453.95,0.3,71.97,26.46,93.46,43.9,46.49,1.81,Semey
1616086800,4,447.27,0.17,63.75,32.54,83.92,41.54,44.5,1.82,Semey
1616090400,4,373.84,0.03,39.41,49.35,56.27,26.53,29.61,1.77,Semey
1616094000,2,293.73,0.01,19.19,67.23,31.47,12.55,15.13,1.95,Semey
1616097600,1,253.68,0.0,10.37,75.82,19.31,6.77,8.34,2.22,Semey
1616101200,1,247.0,0.0,7.54,75.82,15.5,5.27,6.1,2.44,Semey
1616104800,1,253.68,0.01,6.86,73.67,14.07,4.94,5.48,2.79,Semey
1616108400,1,257.02,0.01,6.86,70.1,13.47,4.67,5.08,3.04,Semey
1616112000,1,260.35,0.01,6.94,65.8,13.47,4.6,4.95,2.88,Semey
1616115600,1,267.03,0.02,8.05,62.94,15.14,6.0,6.43,2.6,Semey
1616119200,1,273.71,0.42,8.57,64.37,16.93,7.24,7.78,2.47,Semey
1616122800,1,273.71,1.9,7.03,69.38,17.64,7.44,8.05,2.34,Semey
1616126400,1,267.03,2.77,5.27,79.39,17.88,6.62,7.18,1.98,Semey
1616130000,2,263.69,3.16,4.46,85.83,18.36,6.58,7.1,1.76,Semey
1616133600,2,263.69,3.16,4.11,92.98,18.84,6.52,7.02,1.43,Semey
1616137200,2,257.02,2.85,3.73,98.71,17.64,5.62,6.07,0.97,Semey
1616140800,2,250.34,2.57,3.56,100.14,16.69,4.64,5.05,0.78,Semey
1616144400,2,243.66,2.24,3.51,98.71,15.5,3.59,3.94,0.68,Semey
1616148000,2,243.66,1.84,3.68,98.71,14.66,2.85,3.17,0.61,Semey
1616151600,2,240.33,1.3,3.9,98.71,13.11,2.46,2.77,0.59,Semey
1616155200,2,240.33,0.61,4.33,98.71,11.68,2.38,2.67,0.59,Semey
1616158800,2,240.33,0.04,4.8,97.28,11.09,2.69,2.98,0.66,Semey
1616162400,2,240.33,0.0,4.5,98.71,10.37,3.02,3.3,0.82,Semey
1616166000,2,240.33,0.0,4.07,100.14,9.42,3.14,3.4,1.14,Semey
1616169600,2,240.33,0.0,3.73,103.0,8.58,3.38,3.64,1.88,Semey
1616173200,2,240.33,0.0,3.56,104.43,8.35,3.64,3.89,3.2,Semey
