Date,Air Quality Index,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,City
1639573200,1,270.37,0.0,7.71,79.39,13.83,2.45,2.86,0.15,Temirtau
1639576800,1,270.37,0.0,7.45,79.39,13.47,2.67,3.11,0.16,Temirtau
1639580400,1,267.03,0.0,6.94,79.39,12.52,2.65,3.09,0.17,Temirtau
1639584000,1,267.03,0.0,6.77,79.39,12.4,2.65,3.09,0.18,Temirtau
1639587600,1,267.03,0.0,6.34,79.39,11.56,2.38,2.78,0.19,Temirtau
1639591200,1,263.69,0.0,5.4,79.39,9.89,1.75,2.06,0.18,Temirtau
1639594800,1,260.35,0.0,4.97,78.68,9.3,1.45,1.69,0.17,Temirtau
1639598400,1,260.35,0.0,4.76,78.68,8.94,1.39,1.61,0.17,Temirtau
1639602000,1,260.35,0.0,4.71,77.96,9.06,1.37,1.6,0.17,Temirtau
1639605600,1,260.35,0.0,4.67,77.25,8.94,1.35,1.58,0.17,Temirtau
1639609200,1,260.35,0.0,5.1,76.53,9.89,1.44,1.68,0.18,Temirtau
1639612800,1,263.69,0.0,5.91,75.1,11.56,1.7,1.98,0.18,Temirtau
1639616400,1,270.37,0.0,7.45,72.96,14.07,2.5,2.89,0.2,Temirtau
1639620000,1,277.04,0.0,9.6,70.81,17.17,3.63,4.19,0.21,Temirtau
1639623600,1,287.06,0.0,11.65,68.66,20.5,4.69,5.36,0.17,Temirtau
1639627200,1,297.07,0.04,14.39,66.52,25.99,5.8,6.54,0.1,Temirtau
1639630800,1,300.41,0.48,15.94,67.23,29.8,5.96,6.72,0.06,Temirtau
1639634400,1,297.07,1.22,15.77,71.53,30.99,5.17,5.87,0.05,Temirtau
1639638000,1,283.72,1.48,12.85,77.96,28.13,3.74,4.31,0.07,Temirtau
1639641600,2,277.04,1.22,10.28,82.25,24.08,2.68,3.16,0.12,Temirtau
1639645200,2,273.7,0.8,9.51,83.68,21.93,2.15,2.59,0.16,Temirtau
1639648800,2,267.03,0.34,8.74,85.12,18.84,1.85,2.24,0.15,Temirtau
1639652400,2,267.03,0.04,8.48,85.12,17.17,1.78,2.13,0.15,Temirtau
1639656000,2,267.03,0.0,8.14,83.68,16.21,1.84,2.19,0.16,Temirtau
1639659600,2,267.03,0.0,7.97,82.25,15.74,1.94,2.29,0.17,Temirtau
1639663200,2,267.03,0.0,7.37,83.68,14.9,1.88,2.23,0.15,Temirtau
1639666800,2,263.69,0.0,6.34,85.12,13.23,1.63,1.94,0.13,Temirtau
1639670400,2,260.35,0.0,5.57,81.54,11.8,1.53,1.74,0.09,Temirtau
1639674000,1,263.69,0.0,5.27,76.53,11.21,1.42,1.62,0.09,Temirtau
1639677600,1,260.35,0.0,4.88,75.1,10.61,1.1,1.27,0.09,Temirtau
1639681200,1,260.35,0.0,4.71,75.82,10.37,0.92,1.09,0.09,Temirtau
1639684800,1,260.35,0.0,4.63,77.25,10.37,0.86,1.03,0.08,Temirtau
1639688400,1,263.69,0.0,4.76,77.96,10.85,0.87,1.03,0.09,Temirtau
1639692000,1,263.69,0.0,4.97,76.53,11.44,0.93,1.1,0.09,Temirtau
1639695600,1,267.03,0.0,5.65,75.1,13.35,1.09,1.28,0.1,Temirtau
1639699200,1,270.37,0.0,6.51,77.25,15.26,1.27,1.49,0.11,Temirtau
1639702800,1,273.7,0.0,7.8,79.39,17.88,1.78,2.08,0.13,Temirtau
1639706400,2,277.04,0.0,8.91,80.11,20.27,2.33,2.73,0.17,Temirtau
1639710000,1,280.38,0.0,9.42,77.25,21.7,2.65,3.1,0.19,Temirtau
1639713600,1,283.72,0.02,9.94,73.67,23.6,2.98,3.44,0.16,Temirtau
1639717200,1,283.72,0.21,9.6,75.1,23.84,3.0,3.42,0.1,Temirtau
1639720800,1,280.38,0.51,8.83,77.96,22.65,2.7,3.08,0.07,Temirtau
1639724400,2,277.04,0.68,7.28,80.82,19.31,2.36,2.68,0.07,Temirtau
1639728000,2,277.04,0.72,7.03,80.82,18.6,2.37,2.68,0.06,Temirtau
1639731600,2,277.04,0.59,7.2,80.82,18.6,2.5,2.82,0.05,Temirtau
1639735200,2,277.04,0.32,6.94,80.11,16.69,2.74,3.08,0.06,Temirtau
1639738800,1,277.04,0.07,7.28,78.68,16.21,3.14,3.5,0.1,Temirtau
1639742400,1,277.04,0.0,7.28,77.96,15.97,3.44,3.82,0.12,Temirtau
1639746000,1,277.04,0.0,7.28,78.68,16.21,3.73,4.14,0.11,Temirtau
1639749600,1,277.04,0.0,7.45,78.68,16.45,3.96,4.41,0.11,Temirtau
1639753200,1,277.04,0.0,7.28,76.53,16.21,4.11,4.58,0.1,Temirtau
1639756800,1,280.38,0.0,7.54,73.67,16.69,4.31,4.81,0.09,Temirtau
1639760400,1,280.38,0.0,7.45,70.81,16.45,4.21,4.72,0.09,Temirtau
1639764000,1,277.04,0.0,6.94,69.38,15.26,3.84,4.32,0.09,Temirtau
1639767600,1,273.7,0.0,5.83,69.38,13.11,3.64,4.09,0.09,Temirtau
1639771200,1,273.7,0.0,5.44,70.1,12.28,3.84,4.29,0.08,Temirtau
1639774800,1,273.7,0.0,5.74,69.38,13.11,4.25,4.74,0.07,Temirtau
1639778400,1,273.7,0.0,5.91,68.66,13.59,4.55,5.07,0.06,Temirtau
1639782000,1,277.04,0.0,6.34,68.66,14.42,4.78,5.31,0.05,Temirtau
1639785600,1,280.38,0.0,6.94,67.95,15.74,5.13,5.68,0.04,Temirtau
1639789200,1,283.72,0.0,7.88,66.52,17.64,5.88,6.48,0.02,Temirtau
1639792800,1,287.06,0.0,8.74,65.09,18.84,6.54,7.21,0.01,Temirtau
1639796400,1,290.39,0.0,8.91,63.66,19.07,6.87,7.57,0.0,Temirtau
1639800000,1,293.73,0.01,9.34,62.94,20.27,7.12,7.82,0.0,Temirtau
1639803600,1,297.07,0.1,9.85,61.51,21.46,7.18,7.91,0.0,Temirtau
1639807200,1,297.07,0.27,9.77,61.51,21.7,6.95,7.68,0.0,Temirtau
1639810800,1,297.07,0.38,8.91,62.94,20.03,6.61,7.31,0.0,Temirtau
1639814400,1,297.07,0.39,8.4,63.66,18.84,6.41,7.07,0.0,Temirtau
1639818000,1,297.07,0.31,8.74,63.66,19.07,6.38,7.04,0.0,Temirtau
1639821600,1,297.07,0.14,8.31,65.09,17.17,6.18,6.85,0.0,Temirtau
1639825200,1,303.75,0.03,9.94,63.66,18.6,6.57,7.29,0.0,Temirtau
1639828800,1,313.76,0.0,13.71,60.08,24.8,7.69,8.52,0.0,Temirtau
1639832400,2,337.12,0.01,20.56,52.21,33.38,11.32,12.41,0.02,Temirtau
1639836000,2,373.84,0.04,32.9,39.34,44.35,19.45,21.02,0.1,Temirtau
1639839600,4,420.57,0.16,47.98,23.96,56.27,30.8,32.9,0.25,Temirtau
1639843200,4,467.3,0.59,64.43,11.0,67.71,43.33,45.85,0.45,Temirtau
1639846800,4,487.33,0.75,68.55,8.14,64.85,47.4,50.02,0.55,Temirtau
1639850400,4,447.27,0.23,53.47,15.74,46.73,38.12,40.52,0.47,Temirtau
1639854000,3,370.5,0.04,31.53,31.47,29.09,23.03,25.05,0.34,Temirtau
1639857600,2,317.1,0.01,17.82,45.42,20.5,13.12,14.55,0.28,Temirtau
1639861200,1,297.07,0.01,13.19,51.5,18.6,9.59,10.5,0.26,Temirtau
1639864800,1,293.73,0.0,12.51,55.79,19.79,9.84,10.48,0.25,Temirtau
1639868400,2,300.41,0.0,13.71,60.8,23.13,11.23,11.79,0.26,Temirtau
1639872000,2,303.75,0.0,15.77,65.09,27.18,12.26,12.82,0.27,Temirtau
1639875600,2,320.43,0.0,20.22,62.94,33.86,14.78,15.47,0.33,Temirtau
1639879200,2,343.8,0.01,27.08,55.79,42.44,18.99,19.86,0.44,Temirtau
1639882800,2,347.14,0.01,28.1,52.93,46.25,19.84,20.75,0.42,Temirtau
1639886400,2,330.45,0.03,22.96,57.22,44.82,17.07,17.86,0.32,Temirtau
1639890000,2,320.43,0.32,20.05,61.51,41.96,15.64,16.37,0.29,Temirtau
1639893600,2,313.76,0.76,17.31,66.52,37.67,13.41,14.09,0.27,Temirtau
1639897200,1,293.73,0.82,13.37,72.96,30.04,9.13,9.6,0.25,Temirtau
1639900800,1,287.06,0.73,11.82,77.25,25.27,6.68,7.06,0.25,Temirtau
1639904400,1,283.72,0.53,11.48,79.39,22.65,5.54,5.94,0.25,Temirtau
1639908000,2,277.04,0.31,10.37,80.11,19.07,5.41,5.93,0.26,Temirtau
1639911600,1,277.04,0.07,10.02,77.96,17.17,5.97,6.62,0.27,Temirtau
1639915200,1,273.7,0.0,9.42,75.82,15.74,6.11,6.69,0.3,Temirtau
1639918800,1,273.7,0.0,8.83,75.1,14.54,5.83,6.3,0.31,Temirtau
1639922400,1,267.03,0.0,7.71,74.39,12.52,5.34,5.77,0.3,Temirtau
1639926000,1,260.35,0.0,6.43,74.39,10.25,4.94,5.36,0.26,Temirtau
1639929600,1,257.02,0.0,5.48,72.96,9.54,4.9,5.43,0.21,Temirtau
1639933200,1,263.69,0.0,4.88,70.81,8.7,5.5,6.41,0.19,Temirtau
1639936800,1,273.7,0.0,4.2,67.23,7.33,6.52,7.89,0.17,Temirtau
1639940400,1,287.06,0.0,4.76,62.23,8.34,7.81,9.63,0.14,Temirtau
1639944000,1,297.07,0.0,5.36,58.65,9.42,8.76,10.88,0.13,Temirtau
1639947600,1,303.75,0.0,5.83,57.22,10.37,9.63,11.91,0.11,Temirtau
1639951200,2,307.08,0.0,6.0,55.79,10.85,10.26,12.54,0.1,Temirtau
1639954800,2,313.76,0.0,6.6,55.07,12.28,10.54,12.6,0.1,Temirtau
1639958400,2,320.43,0.0,7.45,54.36,14.42,10.65,12.35,0.1,Temirtau
1639962000,2,327.11,0.01,8.48,53.64,16.21,10.97,12.46,0.11,Temirtau
1639965600,2,330.45,0.01,8.74,53.64,16.21,10.99,12.27,0.13,Temirtau
1639969200,2,330.45,0.01,7.97,54.36,14.78,10.38,11.44,0.14,Temirtau
1639972800,1,333.79,0.01,8.65,53.64,16.45,9.67,10.56,0.15,Temirtau
1639976400,1,340.46,0.13,11.82,50.78,24.08,9.57,10.45,0.16,Temirtau
1639980000,2,357.15,0.53,17.48,45.06,37.67,10.48,11.51,0.19,Temirtau
1639983600,2,377.18,1.09,23.31,38.27,53.41,11.83,13.02,0.2,Temirtau
1639987200,2,380.52,1.36,22.62,37.19,52.93,11.68,12.87,0.18,Temirtau
1639990800,2,373.84,1.15,21.25,38.62,47.21,10.42,11.47,0.17,Temirtau
1639994400,1,357.15,0.44,17.48,44.35,35.76,7.94,8.75,0.14,Temirtau
1639998000,1,337.12,0.06,13.37,53.64,24.56,5.44,5.97,0.13,Temirtau
1640001600,1,323.77,0.0,10.54,62.94,18.84,4.02,4.43,0.12,Temirtau
1640005200,1,313.76,0.0,8.57,66.52,15.74,3.48,3.85,0.11,Temirtau
1640008800,1,313.76,0.0,7.37,64.37,13.59,3.2,3.58,0.1,Temirtau
1640012400,1,320.43,0.0,6.34,60.8,11.56,2.85,3.23,0.09,Temirtau
1640016000,1,330.45,0.0,6.08,54.36,10.61,2.88,3.3,0.1,Temirtau
1640019600,1,333.79,0.01,5.91,50.07,10.13,3.03,3.48,0.1,Temirtau
1640023200,1,330.45,0.0,5.1,48.64,8.7,2.82,3.17,0.1,Temirtau
1640026800,1,320.43,0.0,4.84,47.92,8.46,2.56,2.85,0.1,Temirtau
1640030400,1,310.42,0.0,4.97,48.64,9.06,2.22,2.48,0.11,Temirtau
1640034000,1,303.75,0.0,5.14,48.64,9.89,1.84,2.09,0.11,Temirtau
1640037600,1,300.41,0.01,5.57,47.21,10.37,1.89,2.18,0.12,Temirtau
1640041200,1,307.08,0.01,7.8,42.92,13.59,2.79,3.19,0.17,Temirtau
1640044800,1,320.43,0.03,12.51,37.55,20.5,4.6,5.13,0.24,Temirtau
1640048400,1,353.81,0.13,22.62,27.89,34.81,9.42,10.25,0.38,Temirtau
1640052000,2,410.56,0.79,39.76,13.95,56.74,17.54,18.79,0.59,Temirtau
1640055600,4,487.33,4.08,57.58,2.57,84.88,27.7,29.38,0.85,Temirtau
1640059200,4,547.41,9.72,69.92,0.42,120.16,33.1,35.11,0.96,Temirtau
1640062800,4,554.08,13.86,69.23,3.58,143.05,28.3,30.39,0.82,Temirtau
1640066400,3,534.06,16.09,58.95,8.23,144.96,20.69,22.67,0.63,Temirtau
1640070000,2,473.98,13.52,44.55,15.91,125.89,12.64,14.25,0.42,Temirtau
1640073600,1,380.52,5.42,28.45,28.61,80.11,6.17,7.13,0.26,Temirtau
1640077200,1,337.12,1.93,18.51,38.62,50.07,3.69,4.35,0.23,Temirtau
1640080800,1,320.43,0.78,15.42,47.21,39.58,3.14,3.73,0.22,Temirtau
1640084400,1,317.1,0.13,16.28,55.07,37.67,3.61,4.27,0.26,Temirtau
1640088000,1,313.76,0.01,15.94,58.65,34.81,3.91,4.63,0.29,Temirtau
1640091600,1,310.42,0.01,14.57,54.36,30.52,4.36,5.09,0.28,Temirtau
1640095200,1,313.76,0.02,14.05,45.78,29.8,4.96,5.71,0.28,Temirtau
1640098800,1,320.43,0.03,13.54,41.84,29.56,5.04,5.77,0.27,Temirtau
1640102400,1,327.11,0.02,12.51,47.21,28.13,4.45,5.11,0.25,Temirtau
1640106000,1,323.77,0.01,11.31,53.64,25.99,3.59,4.15,0.23,Temirtau
1640109600,1,320.43,0.0,10.02,57.94,24.08,2.44,2.88,0.19,Temirtau
1640113200,1,320.43,0.0,9.08,60.08,22.41,1.82,2.15,0.16,Temirtau
1640116800,1,320.43,0.0,8.23,60.8,20.74,1.75,2.05,0.15,Temirtau
1640120400,1,317.1,0.0,7.71,60.8,19.31,1.76,2.07,0.14,Temirtau
1640124000,1,313.76,0.0,7.63,60.8,18.84,1.88,2.2,0.14,Temirtau
1640127600,1,310.42,0.0,8.05,61.51,20.27,2.11,2.43,0.14,Temirtau
1640131200,1,307.08,0.0,8.83,60.8,22.41,2.5,2.85,0.15,Temirtau
1640134800,1,313.76,0.01,10.8,57.22,25.99,3.76,4.2,0.19,Temirtau
1640138400,1,323.77,0.01,13.37,52.21,30.52,5.19,5.76,0.25,Temirtau
1640142000,1,333.79,0.02,14.91,49.35,33.86,5.84,6.46,0.27,Temirtau
1640145600,1,327.11,0.05,14.05,52.21,33.86,5.27,5.86,0.24,Temirtau
1640149200,1,320.43,0.39,13.19,55.79,33.86,4.08,4.61,0.22,Temirtau
1640152800,1,313.76,0.96,12.51,59.37,34.33,3.18,3.67,0.19,Temirtau
1640156400,1,310.42,1.41,12.34,62.23,36.24,2.76,3.18,0.17,Temirtau
1640160000,1,310.42,1.59,12.85,63.66,37.19,2.72,3.09,0.16,Temirtau
1640163600,1,303.75,1.29,13.88,64.37,36.24,2.66,3.0,0.14,Temirtau
1640167200,1,297.07,0.24,15.25,67.95,36.72,2.58,2.83,0.12,Temirtau
1640170800,1,293.73,0.04,15.25,72.24,36.24,2.68,2.89,0.14,Temirtau
1640174400,1,290.39,0.0,14.91,74.39,35.29,2.79,2.99,0.19,Temirtau
1640178000,1,290.39,0.0,14.74,75.1,34.33,2.99,3.2,0.17,Temirtau
1640181600,1,290.39,0.0,14.74,72.96,32.42,3.31,3.56,0.11,Temirtau
1640185200,1,287.06,0.0,13.02,70.81,27.42,3.67,4.08,0.07,Temirtau
1640188800,1,287.06,0.0,11.31,70.1,22.89,3.9,4.39,0.05,Temirtau
1640192400,1,287.06,0.0,9.85,68.66,18.84,3.8,4.23,0.04,Temirtau
1640196000,1,283.72,0.0,7.88,67.95,14.78,3.61,3.99,0.03,Temirtau
1640199600,1,283.72,0.0,6.77,65.8,12.52,4.64,5.06,0.03,Temirtau
1640203200,1,290.39,0.0,6.68,62.23,12.28,6.62,7.03,0.03,Temirtau
1640206800,1,300.41,0.0,6.68,57.94,11.68,7.64,7.94,0.03,Temirtau
1640210400,1,307.08,0.0,6.25,54.36,10.37,7.15,7.39,0.04,Temirtau
1640214000,1,307.08,0.0,6.17,51.5,10.13,6.09,6.33,0.04,Temirtau
1640217600,1,300.41,0.0,6.17,50.07,9.89,4.75,5.01,0.04,Temirtau
1640221200,1,293.73,0.01,6.43,48.64,9.3,4.19,4.5,0.05,Temirtau
1640224800,1,303.75,0.01,8.31,45.78,11.32,4.74,5.16,0.08,Temirtau
1640228400,1,313.76,0.02,10.45,42.92,14.31,5.48,6.04,0.11,Temirtau
1640232000,1,330.45,0.05,15.59,37.19,21.93,6.98,7.77,0.14,Temirtau
1640235600,1,360.49,0.48,25.02,27.18,36.72,9.61,10.66,0.17,Temirtau
1640239200,2,410.56,2.74,38.39,15.91,61.04,13.34,14.67,0.19,Temirtau
1640242800,2,480.65,9.83,50.04,7.51,97.27,17.79,19.35,0.19,Temirtau
1640246400,2,514.03,16.99,55.52,4.65,118.26,19.91,21.42,0.14,Temirtau
1640250000,2,453.95,11.96,48.67,6.08,96.32,15.04,16.14,0.07,Temirtau
1640253600,1,377.18,2.99,38.73,14.66,71.53,8.09,8.84,0.07,Temirtau
1640257200,1,347.14,0.29,29.82,33.26,53.88,5.48,6.02,0.09,Temirtau
1640260800,1,327.11,0.0,21.42,57.22,41.01,4.38,4.82,0.09,Temirtau
1640264400,1,320.43,0.0,17.31,61.51,35.76,5.43,5.77,0.06,Temirtau
1640268000,1,320.43,0.0,17.99,57.94,35.76,6.94,7.25,0.04,Temirtau
1640271600,1,303.75,0.0,12.17,66.52,23.84,5.49,5.78,0.04,Temirtau
1640275200,1,290.39,0.0,7.8,70.81,16.21,2.82,3.04,0.04,Temirtau
1640278800,1,287.06,0.0,6.6,69.38,13.47,2.16,2.38,0.04,Temirtau
1640282400,1,280.38,0.0,5.44,66.52,10.73,2.57,2.76,0.03,Temirtau
1640286000,1,277.04,0.0,4.58,63.66,8.94,2.31,2.44,0.03,Temirtau
1640289600,1,280.38,0.0,3.68,60.8,7.39,1.66,1.77,0.03,Temirtau
1640293200,1,287.06,0.0,3.0,56.51,5.72,1.03,1.13,0.03,Temirtau
1640296800,1,287.06,0.0,2.4,54.36,4.53,0.5,0.6,0.04,Temirtau
1640300400,1,287.06,0.0,3.08,52.21,5.72,0.5,0.62,0.05,Temirtau
1640304000,1,293.73,0.01,4.24,50.07,7.57,0.57,0.73,0.06,Temirtau
1640307600,1,300.41,0.01,5.57,47.21,9.78,1.05,1.29,0.08,Temirtau
1640311200,1,310.42,0.02,7.2,43.99,12.04,1.67,2.03,0.09,Temirtau
1640314800,1,320.43,0.03,8.65,41.48,14.54,2.19,2.63,0.09,Temirtau
1640318400,1,327.11,0.07,11.14,39.7,19.79,2.7,3.21,0.11,Temirtau
1640322000,1,327.11,0.43,12.51,40.41,25.27,2.82,3.35,0.12,Temirtau
1640325600,1,323.77,1.19,13.19,42.56,30.52,2.69,3.21,0.12,Temirtau
1640329200,1,320.43,1.56,13.37,45.06,33.38,2.62,3.13,0.13,Temirtau
1640332800,1,323.77,1.72,14.39,45.78,35.76,2.97,3.56,0.16,Temirtau
1640336400,1,327.11,1.52,16.96,45.42,40.53,3.35,3.98,0.19,Temirtau
1640340000,1,333.79,0.92,20.22,42.56,41.01,4.49,5.26,0.25,Temirtau
1640343600,1,357.15,0.3,27.42,35.76,45.3,6.84,7.86,0.37,Temirtau
1640347200,1,387.19,0.2,38.73,25.75,60.08,9.98,11.24,0.49,Temirtau
1640350800,2,417.23,0.5,56.21,15.74,84.88,14.29,15.8,0.59,Temirtau
1640354400,2,433.92,0.84,72.66,10.01,103.0,17.74,19.37,0.55,Temirtau
1640358000,2,433.92,0.74,73.34,9.39,104.9,18.55,20.15,0.43,Temirtau
1640361600,2,390.53,0.23,50.04,18.42,76.29,14.67,16.18,0.23,Temirtau
1640365200,1,333.79,0.03,23.65,34.33,38.62,8.34,9.58,0.11,Temirtau
1640368800,1,307.08,0.01,11.14,44.35,18.36,3.71,4.49,0.09,Temirtau
1640372400,1,293.73,0.0,4.58,52.21,7.75,1.18,1.51,0.11,Temirtau
1640376000,1,287.06,0.0,3.0,55.79,5.48,0.75,0.92,0.13,Temirtau
1640379600,1,287.06,0.0,2.83,57.22,5.42,0.76,0.9,0.14,Temirtau
1640383200,1,287.06,0.0,2.83,56.51,5.54,0.89,1.03,0.16,Temirtau
1640386800,1,287.06,0.0,3.08,55.79,6.08,1.03,1.18,0.17,Temirtau
1640390400,1,290.39,0.0,3.64,55.07,7.09,1.3,1.49,0.19,Temirtau
1640394000,1,293.73,0.01,4.76,53.64,9.06,2.2,2.46,0.22,Temirtau
1640397600,1,300.41,0.01,6.0,50.78,10.85,3.04,3.39,0.26,Temirtau
1640401200,1,307.08,0.01,6.85,48.64,12.16,3.3,3.72,0.28,Temirtau
1640404800,1,307.08,0.03,7.45,47.21,13.83,3.35,3.77,0.26,Temirtau
1640408400,1,303.75,0.17,7.54,45.78,14.42,3.23,3.61,0.23,Temirtau
1640412000,1,303.75,0.46,7.37,45.78,15.02,3.09,3.45,0.2,Temirtau
1640415600,1,310.42,0.95,8.57,44.7,17.17,3.68,4.09,0.23,Temirtau
1640419200,1,317.1,1.33,10.45,42.92,19.79,4.74,5.26,0.27,Temirtau
1640422800,1,327.11,1.27,12.51,41.48,22.65,5.43,6.06,0.3,Temirtau
1640426400,1,330.45,0.74,13.71,40.41,23.6,5.82,6.5,0.34,Temirtau
1640430000,1,327.11,0.13,12.51,41.48,19.55,5.65,6.31,0.34,Temirtau
1640433600,1,317.1,0.02,9.94,43.27,15.74,4.91,5.46,0.32,Temirtau
1640437200,1,307.08,0.02,8.31,42.92,15.14,4.17,4.55,0.24,Temirtau
1640440800,1,297.07,0.02,9.17,40.77,17.64,4.28,4.64,0.17,Temirtau
1640444400,1,290.39,0.02,9.25,42.2,18.12,4.22,4.55,0.13,Temirtau
1640448000,1,283.72,0.01,8.14,45.06,16.45,3.87,4.18,0.11,Temirtau
1640451600,1,280.38,0.01,7.2,47.21,14.9,3.25,3.52,0.08,Temirtau
1640455200,1,277.04,0.0,7.28,48.64,15.02,2.54,2.75,0.04,Temirtau
1640458800,1,277.04,0.0,8.74,46.49,18.36,2.39,2.58,0.02,Temirtau
1640462400,1,277.04,0.01,10.45,42.56,22.41,2.56,2.76,0.01,Temirtau
1640466000,1,280.38,0.01,11.65,38.62,25.75,2.74,2.96,0.01,Temirtau
1640469600,1,280.38,0.01,11.82,36.12,27.42,2.86,3.07,0.01,Temirtau
1640473200,1,283.72,0.02,11.65,34.69,27.66,2.92,3.12,0.01,Temirtau
1640476800,1,283.72,0.02,11.31,34.69,27.18,3.12,3.32,0.01,Temirtau
1640480400,1,287.06,0.03,11.48,34.69,27.42,3.84,4.08,0.01,Temirtau
1640484000,1,290.39,0.05,11.65,34.69,27.89,4.48,4.76,0.02,Temirtau
1640487600,1,293.73,0.05,11.65,34.69,27.89,4.65,4.95,0.03,Temirtau
1640491200,1,293.73,0.08,11.31,34.69,27.42,4.73,5.03,0.03,Temirtau
1640494800,1,293.73,0.43,10.97,35.41,26.7,4.7,5.01,0.04,Temirtau
1640498400,1,293.73,1.03,10.45,36.84,25.75,4.53,4.84,0.05,Temirtau
1640502000,1,293.73,1.48,10.11,37.91,25.03,4.46,4.76,0.08,Temirtau
1640505600,1,293.73,1.62,10.02,38.27,24.56,4.3,4.6,0.1,Temirtau
1640509200,1,290.39,1.29,10.28,38.27,23.84,4.06,4.35,0.13,Temirtau
1640512800,1,290.39,0.7,10.37,37.91,22.41,3.8,4.06,0.16,Temirtau
1640516400,1,293.73,0.17,10.45,37.19,20.74,3.69,3.93,0.2,Temirtau
1640520000,1,293.73,0.05,10.11,36.12,19.55,3.76,3.99,0.23,Temirtau
1640523600,1,293.73,0.05,9.77,34.69,19.07,4.06,4.31,0.26,Temirtau
1640527200,1,293.73,0.05,9.77,33.97,19.79,4.51,4.78,0.27,Temirtau
1640530800,1,293.73,0.05,9.42,33.62,19.31,4.76,5.05,0.27,Temirtau
1640534400,1,297.07,0.05,9.0,33.62,18.12,5.16,5.47,0.28,Temirtau
1640538000,1,297.07,0.05,8.4,33.26,16.21,5.35,5.67,0.3,Temirtau
1640541600,1,297.07,0.03,7.28,33.26,13.47,4.59,4.88,0.29,Temirtau
1640545200,1,300.41,0.04,7.2,32.54,13.23,4.37,4.69,0.29,Temirtau
1640548800,1,303.75,0.05,7.88,30.76,14.9,4.66,5.03,0.3,Temirtau
1640552400,1,307.08,0.06,8.83,28.61,17.4,5.04,5.46,0.31,Temirtau
1640556000,1,313.76,0.08,10.45,26.11,20.98,5.85,6.36,0.33,Temirtau
1640559600,1,323.77,0.14,13.88,21.82,26.94,7.45,8.14,0.38,Temirtau
1640563200,1,343.8,0.55,19.54,14.48,37.67,9.69,10.71,0.46,Temirtau
1640566800,2,370.5,1.98,25.7,6.79,50.54,14.06,15.68,0.6,Temirtau
1640570400,2,377.18,2.46,25.02,6.08,42.44,15.86,17.81,0.64,Temirtau
1640574000,2,353.81,1.2,19.19,10.82,27.42,12.68,14.09,0.57,Temirtau
1640577600,1,337.12,0.68,15.42,15.38,24.56,8.44,9.23,0.46,Temirtau
1640581200,1,347.14,2.49,15.94,15.56,31.47,8.48,9.3,0.39,Temirtau
1640584800,1,357.15,5.59,15.08,18.06,41.01,8.74,9.66,0.31,Temirtau
1640588400,1,363.83,7.82,14.74,21.82,49.11,9.18,10.23,0.25,Temirtau
1640592000,2,370.5,8.83,16.62,22.89,54.36,10.4,11.67,0.25,Temirtau
1640595600,2,383.85,8.94,20.73,21.1,61.04,11.64,13.04,0.27,Temirtau
1640599200,2,383.85,8.05,22.96,21.1,62.94,11.95,13.35,0.25,Temirtau
1640602800,2,370.5,1.98,27.76,19.67,54.84,10.71,11.99,0.24,Temirtau
1640606400,1,347.14,0.16,23.65,28.97,44.35,8.97,9.97,0.23,Temirtau
1640610000,1,330.45,0.06,19.54,39.7,37.19,8.17,8.95,0.22,Temirtau
1640613600,1,323.77,0.04,17.65,45.78,33.86,8.24,8.96,0.22,Temirtau
1640617200,1,320.43,0.03,15.94,49.35,30.52,8.0,8.7,0.21,Temirtau
1640620800,1,317.1,0.02,15.25,50.78,29.8,7.7,8.37,0.19,Temirtau
1640624400,1,313.76,0.02,14.91,51.5,29.8,7.04,7.64,0.17,Temirtau
1640628000,1,310.42,0.01,13.88,52.93,28.85,5.49,6.01,0.12,Temirtau
1640631600,1,307.08,0.01,12.85,52.21,28.13,4.32,4.72,0.08,Temirtau
1640635200,1,303.75,0.02,12.0,50.78,26.7,3.95,4.28,0.05,Temirtau
1640638800,1,307.08,0.02,11.65,50.78,25.75,3.78,4.1,0.05,Temirtau
1640642400,1,307.08,0.02,11.31,51.5,24.8,3.63,3.95,0.04,Temirtau
1640646000,1,310.42,0.02,11.48,50.78,25.51,3.65,3.97,0.03,Temirtau
1640649600,1,310.42,0.02,12.0,49.35,27.18,3.86,4.21,0.03,Temirtau
1640653200,1,317.1,0.03,13.37,47.21,29.8,4.85,5.28,0.04,Temirtau
1640656800,1,323.77,0.05,15.25,44.7,32.9,6.16,6.71,0.06,Temirtau
1640660400,1,327.11,0.06,16.45,44.35,34.81,6.8,7.43,0.07,Temirtau
1640664000,1,330.45,0.11,17.48,45.42,38.15,7.01,7.67,0.09,Temirtau
1640667600,1,330.45,0.79,17.14,48.64,39.58,6.57,7.22,0.09,Temirtau
1640671200,1,330.45,1.98,16.11,52.21,39.58,5.94,6.58,0.09,Temirtau
1640674800,1,323.77,2.63,13.88,55.07,36.72,5.28,5.88,0.08,Temirtau
1640678400,1,320.43,2.77,13.19,56.51,35.29,4.97,5.53,0.09,Temirtau
1640682000,1,323.77,2.37,14.05,56.51,36.72,4.89,5.44,0.1,Temirtau
1640685600,1,320.43,1.26,14.57,57.22,34.33,4.77,5.32,0.11,Temirtau
